index,variable,kernel,error_code,error_msg,phase,count,relative,run
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-40kkv41n
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-40kkv41n
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-40kkv41n
0,trafo0_latent,kernel_00,1,divergent transition,warmup,268,0.0134,dummy-40u4qyig
0,trafo0_latent,kernel_00,1,divergent transition,posterior,14,3.4999999999999e-4,dummy-40u4qyig
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-40u4qyig
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-40u4qyig
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-40u4qyig
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-40u4qyig
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-40u4qyig
0,trafo0_latent,kernel_00,1,divergent transition,warmup,287,0.01434999999999999,dummy-40y4e5ia
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-40y4e5ia
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,13,6.5e-4,dummy-40y4e5ia
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-40y4e5ia
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-40y4e5ia
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-40y4e5ia
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-40y4e5ia
0,trafo0_latent,kernel_00,1,divergent transition,warmup,286,0.0143,dummy-410xjypd
0,trafo0_latent,kernel_00,1,divergent transition,posterior,131,0.003275,dummy-410xjypd
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,6,3e-4,dummy-410xjypd
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-410xjypd
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,286,0.0143,dummy-410xjypd
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,131,0.003275,dummy-410xjypd
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,6,3e-4,dummy-410xjypd
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-410xjypd
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-410xjypd
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-410xjypd
0,trafo0_latent,kernel_00,1,divergent transition,warmup,425,0.02125,dummy-415yblfa
0,trafo0_latent,kernel_00,1,divergent transition,posterior,3,7.500000000000001e-5,dummy-415yblfa
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,15,7.5e-4,dummy-415yblfa
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-415yblfa
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-415yblfa
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-415yblfa
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-415yblfa
0,trafo0_latent,kernel_00,1,divergent transition,warmup,137,0.00685,dummy-41onljmo
0,trafo0_latent,kernel_00,1,divergent transition,posterior,617,0.015425,dummy-41onljmo
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,13,6.5e-4,dummy-41onljmo
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-41onljmo
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,137,0.00685,dummy-41onljmo
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,617,0.015425,dummy-41onljmo
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,13,6.5e-4,dummy-41onljmo
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-41onljmo
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-41onljmo
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-41onljmo
0,trafo0_latent,kernel_00,1,divergent transition,warmup,365,0.01825,dummy-422oxsfv
0,trafo0_latent,kernel_00,1,divergent transition,posterior,255,0.006375,dummy-422oxsfv
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,55,0.00275,dummy-422oxsfv
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-422oxsfv
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-422oxsfv
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-422oxsfv
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-422oxsfv
0,trafo0_latent,kernel_00,1,divergent transition,warmup,305,0.01525,dummy-42a896bh
0,trafo0_latent,kernel_00,1,divergent transition,posterior,508,0.0127,dummy-42a896bh
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-42a896bh
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-42a896bh
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,305,0.01525,dummy-42a896bh
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,508,0.0127,dummy-42a896bh
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-42a896bh
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-42a896bh
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-42a896bh
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-42a896bh
0,trafo0_latent,kernel_00,1,divergent transition,warmup,256,0.01279999999999999,dummy-42l8ftoh
0,trafo0_latent,kernel_00,1,divergent transition,posterior,1244,0.0311,dummy-42l8ftoh
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,6,3e-4,dummy-42l8ftoh
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-42l8ftoh
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,256,0.01279999999999999,dummy-42l8ftoh
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,1244,0.0311,dummy-42l8ftoh
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,6,3e-4,dummy-42l8ftoh
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-42l8ftoh
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-42l8ftoh
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-42l8ftoh
0,trafo0_latent,kernel_00,1,divergent transition,warmup,227,0.01134999999999999,dummy-42qmsvtn
0,trafo0_latent,kernel_00,1,divergent transition,posterior,767,0.019175,dummy-42qmsvtn
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,5,2.5e-4,dummy-42qmsvtn
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-42qmsvtn
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,227,0.01134999999999999,dummy-42qmsvtn
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,767,0.019175,dummy-42qmsvtn
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,5,2.5e-4,dummy-42qmsvtn
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-42qmsvtn
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-42qmsvtn
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-42qmsvtn
0,trafo0_latent,kernel_00,1,divergent transition,warmup,199,0.00994999999999999,dummy-42xmw1yc
0,trafo0_latent,kernel_00,1,divergent transition,posterior,14,3.5e-4,dummy-42xmw1yc
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,41,0.00204999999999999,dummy-42xmw1yc
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-42xmw1yc
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,199,0.00994999999999999,dummy-42xmw1yc
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,14,3.5e-4,dummy-42xmw1yc
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,41,0.00204999999999999,dummy-42xmw1yc
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-42xmw1yc
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-42xmw1yc
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-42xmw1yc
0,trafo0_latent,kernel_00,1,divergent transition,warmup,80,0.004,dummy-438w7oop
0,trafo0_latent,kernel_00,1,divergent transition,posterior,8,1.9999999999999e-4,dummy-438w7oop
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,4,2e-4,dummy-438w7oop
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-438w7oop
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-438w7oop
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-438w7oop
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-438w7oop
0,trafo0_latent,kernel_00,1,divergent transition,warmup,406,0.0203,dummy-43qpefdy
0,trafo0_latent,kernel_00,1,divergent transition,posterior,26,6.5e-4,dummy-43qpefdy
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,41,0.00205,dummy-43qpefdy
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-43qpefdy
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,406,0.0203,dummy-43qpefdy
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,26,6.5e-4,dummy-43qpefdy
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,41,0.00205,dummy-43qpefdy
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-43qpefdy
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-43qpefdy
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-43qpefdy
0,trafo0_latent,kernel_00,1,divergent transition,warmup,380,0.019,dummy-44gqa51r
0,trafo0_latent,kernel_00,1,divergent transition,posterior,327,0.008175,dummy-44gqa51r
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,380,0.019,dummy-44gqa51r
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,327,0.008175,dummy-44gqa51r
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-44gqa51r
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-44gqa51r
0,trafo0_latent,kernel_00,1,divergent transition,warmup,207,0.01035,dummy-45ig9trw
0,trafo0_latent,kernel_00,1,divergent transition,posterior,639,0.015975,dummy-45ig9trw
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,2,1e-4,dummy-45ig9trw
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-45ig9trw
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,207,0.01035,dummy-45ig9trw
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,639,0.015975,dummy-45ig9trw
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,2,1e-4,dummy-45ig9trw
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-45ig9trw
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-45ig9trw
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-45ig9trw
0,trafo0_latent,kernel_00,1,divergent transition,warmup,288,0.0144,dummy-45pqjx9r
0,trafo0_latent,kernel_00,1,divergent transition,posterior,274,0.00685,dummy-45pqjx9r
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,5,2.5e-4,dummy-45pqjx9r
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-45pqjx9r
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,288,0.0144,dummy-45pqjx9r
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,274,0.00685,dummy-45pqjx9r
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,5,2.5e-4,dummy-45pqjx9r
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-45pqjx9r
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-45pqjx9r
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-45pqjx9r
0,trafo0_latent,kernel_00,1,divergent transition,warmup,250,0.0125,dummy-45wmfs6m
0,trafo0_latent,kernel_00,1,divergent transition,posterior,67,0.001675,dummy-45wmfs6m
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,14,7e-4,dummy-45wmfs6m
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-45wmfs6m
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-45wmfs6m
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-45wmfs6m
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-45wmfs6m
0,trafo0_latent,kernel_00,1,divergent transition,warmup,336,0.0168,dummy-46c6y0mf
0,trafo0_latent,kernel_00,1,divergent transition,posterior,369,0.009225,dummy-46c6y0mf
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,2,1e-4,dummy-46c6y0mf
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-46c6y0mf
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,336,0.0168,dummy-46c6y0mf
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,369,0.009225,dummy-46c6y0mf
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,2,1e-4,dummy-46c6y0mf
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-46c6y0mf
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-46c6y0mf
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-46c6y0mf
0,trafo0_latent,kernel_00,1,divergent transition,warmup,56,0.0028,dummy-46hx4m7z
0,trafo0_latent,kernel_00,1,divergent transition,posterior,1,2.5e-5,dummy-46hx4m7z
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-46hx4m7z
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-46hx4m7z
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-46hx4m7z
0,trafo0_latent,kernel_00,1,divergent transition,warmup,195,0.00975,dummy-46mp57m2
0,trafo0_latent,kernel_00,1,divergent transition,posterior,3,7.500000000000001e-5,dummy-46mp57m2
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,30,0.0015,dummy-46mp57m2
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-46mp57m2
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,195,0.00975,dummy-46mp57m2
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,3,7.500000000000001e-5,dummy-46mp57m2
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,30,0.0015,dummy-46mp57m2
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-46mp57m2
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-46mp57m2
0,loc_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-46mp57m2
0,trafo0_latent,kernel_00,1,divergent transition,warmup,101,0.00505,dummy-46uuh092
0,trafo0_latent,kernel_00,1,divergent transition,posterior,0,0,dummy-46uuh092
0,trafo0_scale_square,kernel_01,NA,NA,NA,NA,NA,dummy-46uuh092
0,scale_intercept,kernel_02,NA,NA,NA,NA,NA,dummy-46uuh092
0,loc_intercept,kernel_03,NA,NA,NA,NA,NA,dummy-46uuh092
0,trafo0_latent,kernel_00,1,divergent transition,warmup,269,0.01345,dummy-4707uimk
0,trafo0_latent,kernel_00,1,divergent transition,posterior,309,0.007725,dummy-4707uimk
0,trafo0_latent,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-4707uimk
0,trafo0_latent,kernel_00,2,maximum tree depth,posterior,0,0,dummy-4707uimk
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,warmup,269,0.01345,dummy-4707uimk
0,trafo0_scale_square_transformed,kernel_00,1,divergent transition,posterior,309,0.007725,dummy-4707uimk
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,warmup,1,5e-5,dummy-4707uimk
0,trafo0_scale_square_transformed,kernel_00,2,maximum tree depth,posterior,0,0,dummy-4707uimk
0,scale_intercept,kernel_01,NA,NA,NA,NA,NA,dummy-4707uimk
