kernel,error_code,error_msg,phase,count,relative,data_type,data_seed,model,ntrain,ntest,job,run,index,mcmc_strategy,apply_jitter
kernel_00,2,maximum tree depth,posterior,2909,0.14544999599456787,gaussian,15,bctm-locshift,500,5000,004-bctm-locshift,20250904-102311,NA,NA,NA
kernel_00,1,divergent transition,warmup,103,0.00514999963343143,gaussian,16,bctm-locshift,1000,5000,004-bctm-locshift,20250904-104458,NA,NA,NA
kernel_00,1,divergent transition,posterior,23,0.00115000002551823,gaussian,16,bctm-locshift,1000,5000,004-bctm-locshift,20250904-104458,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,2316,0.11580000072717668,gaussian,16,bctm-locshift,1000,5000,004-bctm-locshift,20250904-104458,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,2492,0.12460000067949296,gaussian,16,bctm-locshift,1000,5000,004-bctm-locshift,20250904-104458,NA,NA,NA
kernel_00,1,divergent transition,warmup,129,0.00645000021904706,gaussian,16,bctm-locshift,250,5000,004-bctm-locshift,20250904-102248,NA,NA,NA
kernel_00,1,divergent transition,posterior,182,0.00909999944269657,gaussian,16,bctm-locshift,250,5000,004-bctm-locshift,20250904-102248,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,3975,0.1987500041723251,gaussian,16,bctm-locshift,250,5000,004-bctm-locshift,20250904-102248,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,2631,0.13154999911785126,gaussian,16,bctm-locshift,250,5000,004-bctm-locshift,20250904-102248,NA,NA,NA
kernel_00,1,divergent transition,warmup,130,0.00650000013411045,gaussian,16,bctm-locshift,500,5000,004-bctm-locshift,20250904-103248,NA,NA,NA
kernel_00,1,divergent transition,posterior,216,0.01079999934881925,gaussian,16,bctm-locshift,500,5000,004-bctm-locshift,20250904-103248,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,2691,0.13455000519752502,gaussian,16,bctm-locshift,500,5000,004-bctm-locshift,20250904-103248,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,2384,0.11919999867677689,gaussian,16,bctm-locshift,500,5000,004-bctm-locshift,20250904-103248,NA,NA,NA
kernel_00,1,divergent transition,warmup,94,0.004700000397861,gaussian,17,bctm-locshift,1000,5000,004-bctm-locshift,20250904-114706,NA,NA,NA
kernel_00,1,divergent transition,posterior,24,0.00119999994058161,gaussian,17,bctm-locshift,1000,5000,004-bctm-locshift,20250904-114706,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,2105,0.10525000095367432,gaussian,17,bctm-locshift,1000,5000,004-bctm-locshift,20250904-114706,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,2525,0.1262499988079071,gaussian,17,bctm-locshift,1000,5000,004-bctm-locshift,20250904-114706,NA,NA,NA
kernel_00,1,divergent transition,warmup,124,0.00619999971240758,gaussian,17,bctm-locshift,250,5000,004-bctm-locshift,20250904-101627,NA,NA,NA
kernel_00,1,divergent transition,posterior,163,0.00815000012516975,gaussian,17,bctm-locshift,250,5000,004-bctm-locshift,20250904-101627,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,3994,0.1996999979019165,gaussian,17,bctm-locshift,250,5000,004-bctm-locshift,20250904-101627,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,3184,0.1591999977827072,gaussian,17,bctm-locshift,250,5000,004-bctm-locshift,20250904-101627,NA,NA,NA
kernel_00,1,divergent transition,warmup,124,0.00620000017806887,gaussian,17,bctm-locshift,500,5000,004-bctm-locshift,20250904-102835,NA,NA,NA
kernel_00,1,divergent transition,posterior,310,0.01549999881535768,gaussian,17,bctm-locshift,500,5000,004-bctm-locshift,20250904-102835,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,2581,0.12905000150203705,gaussian,17,bctm-locshift,500,5000,004-bctm-locshift,20250904-102835,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,2161,0.10804999619722366,gaussian,17,bctm-locshift,500,5000,004-bctm-locshift,20250904-102835,NA,NA,NA
kernel_00,1,divergent transition,warmup,87,0.00435000006109476,gaussian,18,bctm-locshift,1000,5000,004-bctm-locshift,20250904-132035,NA,NA,NA
kernel_00,1,divergent transition,posterior,8,3.9999998989515e-4,gaussian,18,bctm-locshift,1000,5000,004-bctm-locshift,20250904-132035,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,3301,0.16504999995231628,gaussian,18,bctm-locshift,1000,5000,004-bctm-locshift,20250904-132035,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,2433,0.12164999544620514,gaussian,18,bctm-locshift,1000,5000,004-bctm-locshift,20250904-132035,NA,NA,NA
kernel_00,1,divergent transition,warmup,136,0.00680000055581331,gaussian,18,bctm-locshift,250,5000,004-bctm-locshift,20250904-104247,NA,NA,NA
kernel_00,1,divergent transition,posterior,120,0.00600000005215406,gaussian,18,bctm-locshift,250,5000,004-bctm-locshift,20250904-104247,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,4742,0.2371000051498413,gaussian,18,bctm-locshift,250,5000,004-bctm-locshift,20250904-104247,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,4020,0.20100000500679016,gaussian,18,bctm-locshift,250,5000,004-bctm-locshift,20250904-104247,NA,NA,NA
kernel_00,1,divergent transition,warmup,84,0.00420000031590461,gaussian,18,bctm-locshift,500,5000,004-bctm-locshift,20250904-105031,NA,NA,NA
kernel_00,1,divergent transition,posterior,35,0.00174999993760138,gaussian,18,bctm-locshift,500,5000,004-bctm-locshift,20250904-105031,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,3861,0.1930499970912933,gaussian,18,bctm-locshift,500,5000,004-bctm-locshift,20250904-105031,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,3453,0.17264999449253082,gaussian,18,bctm-locshift,500,5000,004-bctm-locshift,20250904-105031,NA,NA,NA
kernel_00,1,divergent transition,warmup,125,0.00625000009313225,gaussian,19,bctm-locshift,1000,5000,004-bctm-locshift,20250904-105418,NA,NA,NA
kernel_00,1,divergent transition,posterior,121,0.00604999996721744,gaussian,19,bctm-locshift,1000,5000,004-bctm-locshift,20250904-105418,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,3221,0.1610499918460846,gaussian,19,bctm-locshift,1000,5000,004-bctm-locshift,20250904-105418,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,2230,0.11150000244379044,gaussian,19,bctm-locshift,1000,5000,004-bctm-locshift,20250904-105418,NA,NA,NA
kernel_00,1,divergent transition,warmup,153,0.00765000004321336,gaussian,19,bctm-locshift,250,5000,004-bctm-locshift,20250904-105514,NA,NA,NA
kernel_00,1,divergent transition,posterior,187,0.00935000088065862,gaussian,19,bctm-locshift,250,5000,004-bctm-locshift,20250904-105514,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,3796,0.1898000091314316,gaussian,19,bctm-locshift,250,5000,004-bctm-locshift,20250904-105514,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,2717,0.1358499974012375,gaussian,19,bctm-locshift,250,5000,004-bctm-locshift,20250904-105514,NA,NA,NA
kernel_00,1,divergent transition,warmup,144,0.00720000034198164,gaussian,19,bctm-locshift,500,5000,004-bctm-locshift,20250904-113220,NA,NA,NA
kernel_00,1,divergent transition,posterior,162,0.00810000021010637,gaussian,19,bctm-locshift,500,5000,004-bctm-locshift,20250904-113220,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,2985,0.14925000071525574,gaussian,19,bctm-locshift,500,5000,004-bctm-locshift,20250904-113220,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,2376,0.11879999935626984,gaussian,19,bctm-locshift,500,5000,004-bctm-locshift,20250904-113220,NA,NA,NA
kernel_00,1,divergent transition,warmup,99,0.00495000043883919,gaussian,20,bctm-locshift,1000,5000,004-bctm-locshift,20250904-113215,NA,NA,NA
kernel_00,1,divergent transition,posterior,22,0.00109999999403953,gaussian,20,bctm-locshift,1000,5000,004-bctm-locshift,20250904-113215,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,3290,0.16449999809265137,gaussian,20,bctm-locshift,1000,5000,004-bctm-locshift,20250904-113215,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,2454,0.12269999831914902,gaussian,20,bctm-locshift,1000,5000,004-bctm-locshift,20250904-113215,NA,NA,NA
kernel_00,1,divergent transition,warmup,111,0.00554999988526105,gaussian,20,bctm-locshift,250,5000,004-bctm-locshift,20250904-105349,NA,NA,NA
kernel_00,1,divergent transition,posterior,54,0.00270000007003545,gaussian,20,bctm-locshift,250,5000,004-bctm-locshift,20250904-105349,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,4663,0.23314999043941495,gaussian,20,bctm-locshift,250,5000,004-bctm-locshift,20250904-105349,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,4307,0.21535000205039975,gaussian,20,bctm-locshift,250,5000,004-bctm-locshift,20250904-105349,NA,NA,NA
kernel_00,1,divergent transition,warmup,105,0.00524999946355819,gaussian,20,bctm-locshift,500,5000,004-bctm-locshift,20250904-111347,NA,NA,NA
kernel_00,1,divergent transition,posterior,48,0.00239999988116323,gaussian,20,bctm-locshift,500,5000,004-bctm-locshift,20250904-111347,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,3419,0.1709499955177307,gaussian,20,bctm-locshift,500,5000,004-bctm-locshift,20250904-111347,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,2816,0.14079999923706055,gaussian,20,bctm-locshift,500,5000,004-bctm-locshift,20250904-111347,NA,NA,NA
kernel_00,1,divergent transition,warmup,83,0.00414999993517994,gaussian,21,bctm-locshift,1000,5000,004-bctm-locshift,20250904-114056,NA,NA,NA
kernel_00,1,divergent transition,posterior,19,9.5000001601874e-4,gaussian,21,bctm-locshift,1000,5000,004-bctm-locshift,20250904-114056,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,3146,0.15729999542236328,gaussian,21,bctm-locshift,1000,5000,004-bctm-locshift,20250904-114056,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,2893,0.14464999735355377,gaussian,21,bctm-locshift,1000,5000,004-bctm-locshift,20250904-114056,NA,NA,NA
kernel_00,1,divergent transition,warmup,116,0.00579999992623925,gaussian,21,bctm-locshift,250,5000,004-bctm-locshift,20250904-110336,NA,NA,NA
kernel_00,1,divergent transition,posterior,35,0.00174999982118606,gaussian,21,bctm-locshift,250,5000,004-bctm-locshift,20250904-110336,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,5194,0.2597000002861023,gaussian,21,bctm-locshift,250,5000,004-bctm-locshift,20250904-110336,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,4413,0.22065001726150513,gaussian,21,bctm-locshift,250,5000,004-bctm-locshift,20250904-110336,NA,NA,NA
kernel_00,1,divergent transition,warmup,100,0.00499999988824129,gaussian,21,bctm-locshift,500,5000,004-bctm-locshift,20250904-111635,NA,NA,NA
kernel_00,1,divergent transition,posterior,33,0.0016499999910593,gaussian,21,bctm-locshift,500,5000,004-bctm-locshift,20250904-111635,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,4219,0.21095000207424164,gaussian,21,bctm-locshift,500,5000,004-bctm-locshift,20250904-111635,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,3600,0.18000000715255737,gaussian,21,bctm-locshift,500,5000,004-bctm-locshift,20250904-111635,NA,NA,NA
kernel_00,1,divergent transition,warmup,93,0.00465000001713633,gaussian,22,bctm-locshift,1000,5000,004-bctm-locshift,20250904-121043,NA,NA,NA
kernel_00,1,divergent transition,posterior,111,0.00554999988526105,gaussian,22,bctm-locshift,1000,5000,004-bctm-locshift,20250904-121043,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,2394,0.11969999969005583,gaussian,22,bctm-locshift,1000,5000,004-bctm-locshift,20250904-121043,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,2141,0.10705000162124634,gaussian,22,bctm-locshift,1000,5000,004-bctm-locshift,20250904-121043,NA,NA,NA
kernel_00,1,divergent transition,warmup,129,0.00644999975338578,gaussian,22,bctm-locshift,250,5000,004-bctm-locshift,20250904-114119,NA,NA,NA
kernel_00,1,divergent transition,posterior,66,0.0032999999821186,gaussian,22,bctm-locshift,250,5000,004-bctm-locshift,20250904-114119,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,4884,0.2441999912261963,gaussian,22,bctm-locshift,250,5000,004-bctm-locshift,20250904-114119,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,4408,0.22040000557899475,gaussian,22,bctm-locshift,250,5000,004-bctm-locshift,20250904-114119,NA,NA,NA
kernel_00,1,divergent transition,warmup,93,0.00465000001713633,gaussian,22,bctm-locshift,500,5000,004-bctm-locshift,20250904-113832,NA,NA,NA
kernel_00,1,divergent transition,posterior,49,0.00245000002905726,gaussian,22,bctm-locshift,500,5000,004-bctm-locshift,20250904-113832,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,2928,0.14640000462532043,gaussian,22,bctm-locshift,500,5000,004-bctm-locshift,20250904-113832,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,2442,0.12210000306367874,gaussian,22,bctm-locshift,500,5000,004-bctm-locshift,20250904-113832,NA,NA,NA
kernel_00,1,divergent transition,warmup,107,0.00534999975934624,gaussian,23,bctm-locshift,1000,5000,004-bctm-locshift,20250904-124011,NA,NA,NA
kernel_00,1,divergent transition,posterior,20,0.00100000004749745,gaussian,23,bctm-locshift,1000,5000,004-bctm-locshift,20250904-124011,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,2434,0.12170000374317168,gaussian,23,bctm-locshift,1000,5000,004-bctm-locshift,20250904-124011,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,2434,0.12170000374317168,gaussian,23,bctm-locshift,1000,5000,004-bctm-locshift,20250904-124011,NA,NA,NA
kernel_00,1,divergent transition,warmup,137,0.0068500000052154,gaussian,23,bctm-locshift,250,5000,004-bctm-locshift,20250904-114447,NA,NA,NA
kernel_00,1,divergent transition,posterior,72,0.00359999993816018,gaussian,23,bctm-locshift,250,5000,004-bctm-locshift,20250904-114447,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,5405,0.27024999260902405,gaussian,23,bctm-locshift,250,5000,004-bctm-locshift,20250904-114447,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,4697,0.23485001921653748,gaussian,23,bctm-locshift,250,5000,004-bctm-locshift,20250904-114447,NA,NA,NA
kernel_00,1,divergent transition,warmup,99,0.00494999997317791,gaussian,23,bctm-locshift,500,5000,004-bctm-locshift,20250904-113100,NA,NA,NA
kernel_00,1,divergent transition,posterior,29,0.00144999998155981,gaussian,23,bctm-locshift,500,5000,004-bctm-locshift,20250904-113100,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,3668,0.1833999902009964,gaussian,23,bctm-locshift,500,5000,004-bctm-locshift,20250904-113100,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,3257,0.1628500074148178,gaussian,23,bctm-locshift,500,5000,004-bctm-locshift,20250904-113100,NA,NA,NA
kernel_00,1,divergent transition,warmup,85,0.00425000023096799,gaussian,24,bctm-locshift,1000,5000,004-bctm-locshift,20250904-120930,NA,NA,NA
kernel_00,1,divergent transition,posterior,7,3.4999998752027e-4,gaussian,24,bctm-locshift,1000,5000,004-bctm-locshift,20250904-120930,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,2418,0.1209000051021576,gaussian,24,bctm-locshift,1000,5000,004-bctm-locshift,20250904-120930,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,2482,0.124099999666214,gaussian,24,bctm-locshift,1000,5000,004-bctm-locshift,20250904-120930,NA,NA,NA
kernel_00,1,divergent transition,warmup,138,0.00690000038594007,gaussian,24,bctm-locshift,250,5000,004-bctm-locshift,20250904-114923,NA,NA,NA
kernel_00,1,divergent transition,posterior,79,0.00395000027492642,gaussian,24,bctm-locshift,250,5000,004-bctm-locshift,20250904-114923,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,5601,0.28005000948905945,gaussian,24,bctm-locshift,250,5000,004-bctm-locshift,20250904-114923,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,5264,0.26319998502731323,gaussian,24,bctm-locshift,250,5000,004-bctm-locshift,20250904-114923,NA,NA,NA
kernel_00,1,divergent transition,warmup,120,0.00599999958649277,gaussian,24,bctm-locshift,500,5000,004-bctm-locshift,20250904-122434,NA,NA,NA
kernel_00,1,divergent transition,posterior,24,0.00120000005699694,gaussian,24,bctm-locshift,500,5000,004-bctm-locshift,20250904-122434,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,3389,0.16944999992847443,gaussian,24,bctm-locshift,500,5000,004-bctm-locshift,20250904-122434,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,3233,0.16165000200271606,gaussian,24,bctm-locshift,500,5000,004-bctm-locshift,20250904-122434,NA,NA,NA
kernel_00,1,divergent transition,warmup,86,0.00430000014603138,gaussian,25,bctm-locshift,1000,5000,004-bctm-locshift,20250904-122339,NA,NA,NA
kernel_00,1,divergent transition,posterior,8,3.9999998989515e-4,gaussian,25,bctm-locshift,1000,5000,004-bctm-locshift,20250904-122339,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,3253,0.1626499891281128,gaussian,25,bctm-locshift,1000,5000,004-bctm-locshift,20250904-122339,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,2707,0.13534998893737793,gaussian,25,bctm-locshift,1000,5000,004-bctm-locshift,20250904-122339,NA,NA,NA
kernel_00,1,divergent transition,warmup,115,0.00574999954551458,gaussian,25,bctm-locshift,250,5000,004-bctm-locshift,20250904-115408,NA,NA,NA
kernel_00,1,divergent transition,posterior,62,0.00310000008903443,gaussian,25,bctm-locshift,250,5000,004-bctm-locshift,20250904-115408,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,4113,0.20565000176429749,gaussian,25,bctm-locshift,250,5000,004-bctm-locshift,20250904-115408,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,3336,0.16679999232292175,gaussian,25,bctm-locshift,250,5000,004-bctm-locshift,20250904-115408,NA,NA,NA
kernel_00,1,divergent transition,warmup,108,0.00540000014007091,gaussian,25,bctm-locshift,500,5000,004-bctm-locshift,20250904-120903,NA,NA,NA
kernel_00,1,divergent transition,posterior,56,0.00280000013299286,gaussian,25,bctm-locshift,500,5000,004-bctm-locshift,20250904-120903,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,3476,0.1738000065088272,gaussian,25,bctm-locshift,500,5000,004-bctm-locshift,20250904-120903,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,2863,0.14315000176429749,gaussian,25,bctm-locshift,500,5000,004-bctm-locshift,20250904-120903,NA,NA,NA
kernel_00,1,divergent transition,warmup,114,0.0056999996304512,gaussian,26,bctm-locshift,1000,5000,004-bctm-locshift,20250904-124001,NA,NA,NA
kernel_00,1,divergent transition,posterior,34,0.001700000022538,gaussian,26,bctm-locshift,1000,5000,004-bctm-locshift,20250904-124001,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,2838,0.1418999880552292,gaussian,26,bctm-locshift,1000,5000,004-bctm-locshift,20250904-124001,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,2991,0.14955000579357147,gaussian,26,bctm-locshift,1000,5000,004-bctm-locshift,20250904-124001,NA,NA,NA
kernel_00,1,divergent transition,warmup,116,0.00580000039190053,gaussian,26,bctm-locshift,250,5000,004-bctm-locshift,20250904-125149,NA,NA,NA
kernel_00,1,divergent transition,posterior,39,0.00194999994710087,gaussian,26,bctm-locshift,250,5000,004-bctm-locshift,20250904-125149,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,3902,0.19509999454021457,gaussian,26,bctm-locshift,250,5000,004-bctm-locshift,20250904-125149,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,3250,0.16249999403953552,gaussian,26,bctm-locshift,250,5000,004-bctm-locshift,20250904-125149,NA,NA,NA
kernel_00,1,divergent transition,warmup,110,0.00549999950453639,gaussian,26,bctm-locshift,500,5000,004-bctm-locshift,20250904-122213,NA,NA,NA
kernel_00,1,divergent transition,posterior,45,0.00225000013597309,gaussian,26,bctm-locshift,500,5000,004-bctm-locshift,20250904-122213,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,2508,0.12539999186992645,gaussian,26,bctm-locshift,500,5000,004-bctm-locshift,20250904-122213,NA,NA,NA
kernel_00,2,maximum tree depth,posterior,2323,0.11615000665187836,gaussian,26,bctm-locshift,500,5000,004-bctm-locshift,20250904-122213,NA,NA,NA
kernel_00,1,divergent transition,warmup,85,0.00424999976530671,gaussian,27,bctm-locshift,1000,5000,004-bctm-locshift,20250904-124443,NA,NA,NA
kernel_00,1,divergent transition,posterior,4,1.9999999494757e-4,gaussian,27,bctm-locshift,1000,5000,004-bctm-locshift,20250904-124443,NA,NA,NA
kernel_00,2,maximum tree depth,warmup,2654,0.13269999623298645,gaussian,27,bctm-locshift,1000,5000,004-bctm-locshift,20250904-124443,NA,NA,NA
