xnum,bias,var,mse,ci_coverage,ci_width,parameter,data_type,data_seed,model,ntrain,ntest,job,run,mcmc_strategy,apply_jitter,ig_a,ig_b
2,2.6645352591003758e-18,0.01170687416088066,0.02194089486932457,0.94400007,0.34853209543203634,scale,ptm,88,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154054,iwls-nuts,FALSE,0.01,0.01
3,2.675637489346627e-17,0.01098988826255921,0.01820642430586085,1,0.3400503346037411,scale,ptm,88,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154054,iwls-nuts,FALSE,0.01,0.01
0,-1.1379786002407855e-17,0.02305220703042689,0.0321617587749699,1,0.47980488212860967,loc,ptm,89,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-152722,iwls-nuts,FALSE,1,0.005
1,-4.4408920985006255e-18,0.02533558897769644,0.03999015241064144,0.95400006,0.49902129135307904,loc,ptm,89,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-152722,iwls-nuts,FALSE,1,0.005
2,-8.881784197001253e-18,0.06118298604036593,0.10929748670667526,0.94000006,0.777638334162336,loc,ptm,89,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-152722,iwls-nuts,FALSE,1,0.005
3,-1.3500311979441903e-16,0.04300003181291322,0.06805608866659343,0.91400003,0.668213231436827,loc,ptm,89,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-152722,iwls-nuts,FALSE,1,0.005
0,-4.3853809472693676e-18,0.01904998671246552,0.04948827692873148,0.86800003,0.4443734433116487,scale,ptm,89,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-152722,iwls-nuts,FALSE,1,0.005
1,2.442490654175344e-18,0.01773716333133274,0.03142932361792238,0.92800003,0.4295176014561378,scale,ptm,89,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-152722,iwls-nuts,FALSE,1,0.005
2,1.1102230246251566e-18,0.02578911432475893,0.05547031930062791,0.966,0.5159354408261289,scale,ptm,89,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-152722,iwls-nuts,FALSE,1,0.005
3,5.773159728050814e-18,0.02264371301067551,0.04760553186297023,0.952,0.4806854171049228,scale,ptm,89,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-152722,iwls-nuts,FALSE,1,0.005
0,-1.2101430968414205e-17,0.01343381447424793,0.02305863177640317,0.94400007,0.36789218922458167,loc,ptm,89,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154146,iwls-nuts,FALSE,1,0.005
1,-6.661338147750938e-18,0.01347841744632893,0.03522849699884668,0.69000006,0.3599382912973704,loc,ptm,89,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154146,iwls-nuts,FALSE,1,0.005
2,-9.325873406851316e-18,0.02822854601464469,0.05051196123824877,0.90800005,0.5376135701769507,loc,ptm,89,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154146,iwls-nuts,FALSE,1,0.005
3,-1.3156142841808106e-16,0.02300743897712883,0.0468182028609446,0.814,0.4830518250321203,loc,ptm,89,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154146,iwls-nuts,FALSE,1,0.005
0,-2.55351295663786e-18,0.00824394900083577,0.02179224538037634,0.84000003,0.2894042448340702,scale,ptm,89,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154146,iwls-nuts,FALSE,1,0.005
1,2.6645352591003758e-18,0.0080360641504758,0.01777230825126812,0.79200006,0.28564070784896967,scale,ptm,89,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154146,iwls-nuts,FALSE,1,0.005
2,2.2204460492503126e-19,0.01018607524968778,0.016744325168217,1,0.3238138370127715,scale,ptm,89,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154146,iwls-nuts,FALSE,1,0.005
3,7.743805596760468e-18,0.00909536928639067,0.0162701350604612,0.94000006,0.30582404522766615,scale,ptm,89,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154146,iwls-nuts,FALSE,1,0.005
0,-3.419486915845482e-17,0.02908038684676168,0.04452941245075062,1,0.5363125137435975,loc,ptm,90,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153010,iwls-nuts,FALSE,1,0.005
1,6.82509604388315e-17,0.02640048257439953,0.06288282234097478,0.78000003,0.5184059534479006,loc,ptm,90,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153010,iwls-nuts,FALSE,1,0.005
2,-5.684341886080802e-17,0.11123854690440298,0.1909715952345284,0.90200007,0.9629759623648309,loc,ptm,90,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153010,iwls-nuts,FALSE,1,0.005
3,4.6018744370712736e-17,0.04550382262369173,0.06025771251875404,1,0.6944354052439969,loc,ptm,90,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153010,iwls-nuts,FALSE,1,0.005
0,2.7755575615628915e-18,0.01968351729384557,0.03733723992299682,1,0.4459485493889542,scale,ptm,90,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153010,iwls-nuts,FALSE,1,0.005
1,2.886579864025407e-18,0.0181567196500055,0.03587824940635163,0.89800006,0.43194578779121834,scale,ptm,90,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153010,iwls-nuts,FALSE,1,0.005
2,1.731947918415244e-17,0.02546259409582287,0.05629627575097151,0.92800003,0.4991263144361353,scale,ptm,90,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153010,iwls-nuts,FALSE,1,0.005
3,2.586819647376615e-17,0.02144056488737493,0.04735002478552108,0.93600005,0.451617894804692,scale,ptm,90,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153010,iwls-nuts,FALSE,1,0.005
0,-3.552713678800501e-17,0.02174372408962996,0.05369826003406509,0.772,0.4702494846046755,loc,ptm,90,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153619,iwls-nuts,FALSE,0.01,0.01
1,7.061018436615996e-17,0.01796783357282995,0.0267526447835793,1,0.42991741746044176,loc,ptm,90,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153619,iwls-nuts,FALSE,0.01,0.01
2,-5.81756864903582e-17,0.04559440228811264,0.08376559893650005,0.92200005,0.6653159648764126,loc,ptm,90,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153619,iwls-nuts,FALSE,0.01,0.01
3,4.5519144009631415e-17,0.02884300060463008,0.03926266683032135,1,0.5522883125425034,loc,ptm,90,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153619,iwls-nuts,FALSE,0.01,0.01
0,4.3298697960381105e-18,0.01014560580636649,0.01785465612958925,0.96400005,0.32461364821684696,scale,ptm,90,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153619,iwls-nuts,FALSE,0.01,0.01
1,1.77635683940025e-18,0.01131704138981498,0.02881011870352567,0.772,0.34307627788152667,scale,ptm,90,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153619,iwls-nuts,FALSE,0.01,0.01
2,1.432187701766452e-17,0.01071902428563751,0.01903367455984093,1,0.3329379426645071,scale,ptm,90,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153619,iwls-nuts,FALSE,0.01,0.01
3,2.2870594307278227e-17,0.01073788869816994,0.0159293844457457,1,0.32733137702642173,scale,ptm,90,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153619,iwls-nuts,FALSE,0.01,0.01
0,9.714451465470119e-18,0.01683206688761019,0.02824481976248838,0.92800003,0.4152512963236491,loc,ptm,91,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153648,iwls-nuts,FALSE,0.01,0.01
1,2.625677453238495e-17,0.01840441665319808,0.02752239361448892,0.93600005,0.4301914914291901,loc,ptm,91,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153648,iwls-nuts,FALSE,0.01,0.01
2,8.348877145181176e-17,0.04575248566652011,0.13224975988698986,0.794,0.6605995193074602,loc,ptm,91,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153648,iwls-nuts,FALSE,0.01,0.01
3,1.499356194756274e-16,0.03230924301787578,0.05543514025805023,0.93000007,0.5713418370796446,loc,ptm,91,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153648,iwls-nuts,FALSE,0.01,0.01
0,-5.10702591327572e-18,0.02744834624775343,0.04071586580044976,1,0.5227989300499384,scale,ptm,91,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153648,iwls-nuts,FALSE,0.01,0.01
1,9.325873406851316e-18,0.0262614044453297,0.06079511171671756,0.82000005,0.5189033418441432,scale,ptm,91,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153648,iwls-nuts,FALSE,0.01,0.01
2,-6.661338147750938e-19,0.02854045251551772,0.04544539685483742,0.9480001,0.5399213393243254,scale,ptm,91,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153648,iwls-nuts,FALSE,0.01,0.01
3,-1.509903313490213e-17,0.0280444241926303,0.05659515514047741,0.95800006,0.5350668109537928,scale,ptm,91,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153648,iwls-nuts,FALSE,0.01,0.01
0,7.43849426498855e-18,0.00790023635137954,0.0118722656464893,0.95000005,0.28515718210954877,loc,ptm,91,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153938,iwls-nuts,FALSE,1,0.005
1,2.6645352591003753e-17,0.00791077761179593,0.01685662078326987,0.874,0.28384983065136293,loc,ptm,91,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153938,iwls-nuts,FALSE,1,0.005
2,7.926992395823616e-17,0.02243510368272264,0.04600459355007948,0.836,0.4696156696572021,loc,ptm,91,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153938,iwls-nuts,FALSE,1,0.005
3,1.462163723431331e-16,0.01540077240949511,0.02874120178369549,0.87200004,0.3971832496297216,loc,ptm,91,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153938,iwls-nuts,FALSE,1,0.005
0,-4.9960036108132035e-18,0.00992391520612479,0.02531678054323725,0.81600004,0.3184634601416508,scale,ptm,91,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153938,iwls-nuts,FALSE,1,0.005
1,4.6074255521944e-18,0.0095211469833283,0.01585732461165002,0.97400004,0.3136422028974249,scale,ptm,91,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153938,iwls-nuts,FALSE,1,0.005
2,-1.77635683940025e-18,0.01064494248869113,0.02047835067249759,0.93200004,0.33081515411860746,scale,ptm,91,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153938,iwls-nuts,FALSE,1,0.005
3,-1.4876988529977102e-17,0.01218260526245929,0.03706335352644472,0.744,0.3566491434811413,scale,ptm,91,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-153938,iwls-nuts,FALSE,1,0.005
0,4.907185768843192e-17,0.02427736657443968,0.05098738179853081,0.84400004,0.504694665304222,loc,ptm,92,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154144,iwls-nuts,FALSE,1,0.005
1,6.616929226765933e-17,0.03480943224344957,0.05573303371054254,0.896,0.579763505836503,loc,ptm,92,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154144,iwls-nuts,FALSE,1,0.005
2,-5.4067861299245116e-17,0.07560751559784051,0.1838121959738329,0.84800005,0.861006518934397,loc,ptm,92,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154144,iwls-nuts,FALSE,1,0.005
3,-1.980637875931279e-16,0.05421776120563805,0.09451087227787767,0.90400004,0.7473427806502693,loc,ptm,92,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154144,iwls-nuts,FALSE,1,0.005
0,1.1102230246251566e-18,0.01785937916067606,0.03289124462142563,0.91600007,0.4296021961376502,scale,ptm,92,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154144,iwls-nuts,FALSE,1,0.005
1,-4.440892098500625e-19,0.02101634768039819,0.03137440550193221,1,0.4658655943863307,scale,ptm,92,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154144,iwls-nuts,FALSE,1,0.005
2,-1.998401444325282e-18,0.02860171721655793,0.04849515294010901,0.9620001,0.5313563250650054,scale,ptm,92,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154144,iwls-nuts,FALSE,1,0.005
3,0,0.02249838733469917,0.04339440008704721,0.90000004,0.48126976322718473,scale,ptm,92,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154144,iwls-nuts,FALSE,1,0.005
0,4.915512441527881e-17,0.0160328880801761,0.02478575895619956,1,0.41171968935182385,loc,ptm,92,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154317,iwls-nuts,FALSE,0.01,0.01
1,6.372680161348399e-17,0.01917489350268027,0.02624679280278208,1,0.4403387552740929,loc,ptm,92,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154317,iwls-nuts,FALSE,0.01,0.01
2,-5.340172748447003e-17,0.03717080946412157,0.08424540156685145,0.94000006,0.6096610218111642,loc,ptm,92,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154317,iwls-nuts,FALSE,0.01,0.01
3,-1.972866314758903e-16,0.02732887628805884,0.03616332792982815,1,0.5307689621019337,loc,ptm,92,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154317,iwls-nuts,FALSE,0.01,0.01
0,1.998401444325282e-18,0.01170062275147985,0.01855132798505973,0.95800006,0.3485446317333859,scale,ptm,92,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154317,iwls-nuts,FALSE,0.01,0.01
1,-1.5543122344752192e-18,0.01139807172888041,0.01662653381324984,1,0.3444363130489607,scale,ptm,92,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154317,iwls-nuts,FALSE,0.01,0.01
2,-6.661338147750938e-19,0.01386033774869756,0.01860197991282841,1,0.3721918257344216,scale,ptm,92,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154317,iwls-nuts,FALSE,0.01,0.01
3,2.7755575615628914e-19,0.01157238667670817,0.01942791466904507,0.90400004,0.34714039020070253,scale,ptm,92,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154317,iwls-nuts,FALSE,0.01,0.01
0,2.842170943040401e-17,0.02419669827332107,0.04976238129044007,0.846,0.49943428689735625,loc,ptm,93,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154112,iwls-nuts,FALSE,0.01,0.01
1,1.0735856648125263e-16,0.03051127964291345,0.0544043079500065,1,0.5485189934853785,loc,ptm,93,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154112,iwls-nuts,FALSE,0.01,0.01
2,-1.2101430968414207e-16,0.05005135024611725,0.07532954656705468,1,0.7062511755502585,loc,ptm,93,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154112,iwls-nuts,FALSE,0.01,0.01
3,-7.638334409421078e-17,0.04314077986752408,0.10586608008048123,0.82800007,0.655340154196473,loc,ptm,93,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154112,iwls-nuts,FALSE,0.01,0.01
0,-3.608224830031759e-18,0.02283808158390604,0.03338921063724826,1,0.4806343858728278,scale,ptm,93,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154112,iwls-nuts,FALSE,0.01,0.01
1,-2.1094237467877974e-18,0.02086270305315703,0.05185649716546364,0.91600007,0.4656062975679868,scale,ptm,93,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154112,iwls-nuts,FALSE,0.01,0.01
2,-1.174060848541103e-17,0.02321723185641697,0.0388963707256816,0.98600006,0.4917702998237189,scale,ptm,93,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154112,iwls-nuts,FALSE,0.01,0.01
3,-1.4432899320127036e-17,0.02425782497463078,0.04677767244826678,0.92600006,0.4889311689152086,scale,ptm,93,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154112,iwls-nuts,FALSE,0.01,0.01
0,2.842170943040401e-17,0.01181574891679353,0.03188073774807923,0.69200003,0.35053431088566256,loc,ptm,93,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154650,iwls-nuts,FALSE,0.01,0.01
1,1.1235457009206584e-16,0.01459154765408132,0.02913179192863922,0.896,0.37527254185924447,loc,ptm,93,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154650,iwls-nuts,FALSE,0.01,0.01
2,-1.1568523916594132e-16,0.02411706027474317,0.04502791218655336,0.89400005,0.4914018052543501,loc,ptm,93,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154650,iwls-nuts,FALSE,0.01,0.01
3,-7.460698725481051e-17,0.01960800026785934,0.04822852579902888,0.87600005,0.448336081432498,loc,ptm,93,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154650,iwls-nuts,FALSE,0.01,0.01
0,-3.441691376337985e-18,0.00896888253304814,0.02060599517199853,0.85800004,0.30444583594725444,scale,ptm,93,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154650,iwls-nuts,FALSE,0.01,0.01
1,-1.5543122344752192e-18,0.00820397569469219,0.01730339192249229,0.92600006,0.2937162783414409,scale,ptm,93,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154650,iwls-nuts,FALSE,0.01,0.01
2,-9.381384558082572e-18,0.0096952835616115,0.01982237138050896,0.90800005,0.31865194219983295,scale,ptm,93,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154650,iwls-nuts,FALSE,0.01,0.01
3,-1.254552017826427e-17,0.0102281022652958,0.02702203655515309,0.90200007,0.3202043112265929,scale,ptm,93,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154650,iwls-nuts,FALSE,0.01,0.01
0,4.773959005888173e-17,0.01810815508399306,0.03432711397268,0.93200004,0.43751163996879944,loc,ptm,94,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154546,iwls-nuts,FALSE,0.01,0.01
1,-6.850076061937216e-17,0.02809671812022552,0.05541086660050701,0.84000003,0.5185343508464632,loc,ptm,94,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154546,iwls-nuts,FALSE,0.01,0.01
2,9.769962616701375e-18,0.05911121919689315,0.09769348213903048,0.864,0.7649472298809404,loc,ptm,94,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154546,iwls-nuts,FALSE,0.01,0.01
3,3.5971225997855067e-17,0.05256847248226672,0.14827069088003045,0.76000005,0.7166065189231625,loc,ptm,94,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154546,iwls-nuts,FALSE,0.01,0.01
0,3.1086244689504384e-18,0.0230259632013219,0.04322725677551311,0.91,0.49287162290808345,scale,ptm,94,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154546,iwls-nuts,FALSE,0.01,0.01
1,7.827072323607353e-18,0.03520239615525096,0.06464752855265345,0.86600006,0.5920820488913962,scale,ptm,94,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154546,iwls-nuts,FALSE,0.01,0.01
2,-7.993605777301128e-18,0.02948480290235178,0.04965706636095594,0.94400007,0.5542813751801144,scale,ptm,94,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154546,iwls-nuts,FALSE,0.01,0.01
3,7.105427357601002e-18,0.03834736920199965,0.1240985686264311,0.61600006,0.6194485268529751,scale,ptm,94,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154546,iwls-nuts,FALSE,0.01,0.01
0,5.0293103015519587e-17,0.01022645933245797,0.01467905719496975,1,0.32953631385263865,loc,ptm,94,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154904,iwls-nuts,FALSE,1,0.005
1,-7.144285163462882e-17,0.0119987688986139,0.02713359284040285,0.94400007,0.3490954074435233,loc,ptm,94,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154904,iwls-nuts,FALSE,1,0.005
2,1.0658141036401503e-17,0.02723114823842399,0.04759907596441652,0.95600003,0.5259752112379885,loc,ptm,94,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154904,iwls-nuts,FALSE,1,0.005
3,3.777533841287095e-17,0.02341008997911863,0.04008042616699039,0.95600003,0.4902703395844311,loc,ptm,94,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154904,iwls-nuts,FALSE,1,0.005
0,9.99200722162641e-19,0.00811876555023927,0.02308650355174251,0.78400004,0.2910314534880343,scale,ptm,94,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154904,iwls-nuts,FALSE,1,0.005
1,1.0658141036401503e-17,0.01026665642232139,0.02276872763950997,0.846,0.325081894008903,scale,ptm,94,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154904,iwls-nuts,FALSE,1,0.005
2,-5.9952043329758445e-18,0.01107427092554062,0.02179200409769016,0.80600005,0.3387972095038454,scale,ptm,94,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154904,iwls-nuts,FALSE,1,0.005
3,5.8841820305133295e-18,0.01170244610060379,0.03626371938579852,0.64000005,0.3435731241207575,scale,ptm,94,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154904,iwls-nuts,FALSE,1,0.005
0,-8.881784197001253e-19,0.0408520464695773,0.07772346384581727,0.94000006,0.6557130445283291,loc,ptm,95,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154817,iwls-nuts,FALSE,0.01,0.01
1,-3.097522238704187e-17,0.04700507228137941,0.08814003395514163,1,0.6818745666595198,loc,ptm,95,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154817,iwls-nuts,FALSE,0.01,0.01
2,-1.55875312657372e-16,0.09663315687472648,0.12112134582520402,1,0.9660428496048502,loc,ptm,95,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154817,iwls-nuts,FALSE,0.01,0.01
3,-1.512123759539463e-16,0.06313635661631893,0.12369979263056605,0.92,0.8061591997926907,loc,ptm,95,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154817,iwls-nuts,FALSE,0.01,0.01
0,-6.661338147750938e-19,0.02138930473718731,0.04134058735596327,0.892,0.47092500240435586,scale,ptm,95,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154817,iwls-nuts,FALSE,0.01,0.01
1,4.579669976578771e-18,0.02216347333245816,0.02874602570758322,1,0.4798506520796784,scale,ptm,95,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154817,iwls-nuts,FALSE,0.01,0.01
2,6.661338147750938e-18,0.02501166031297774,0.04700319213033941,0.92,0.5026261085368411,scale,ptm,95,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154817,iwls-nuts,FALSE,0.01,0.01
3,-2.772782004001328e-17,0.02487764695445109,0.0334535465164346,1,0.497567059982499,scale,ptm,95,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-154817,iwls-nuts,FALSE,0.01,0.01
0,-3.996802888650564e-18,0.01727500246483034,0.04297520505773585,0.90200007,0.4235207789327184,loc,ptm,95,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-155550,iwls-nuts,FALSE,0.01,0.01
1,-2.92821322744885e-17,0.02136113494913811,0.03152055122977596,0.994,0.4628048173519849,loc,ptm,95,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-155550,iwls-nuts,FALSE,0.01,0.01
2,-1.5987211554602254e-16,0.0403364861260211,0.07896475061923393,0.89800006,0.6413768820133626,loc,ptm,95,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-155550,iwls-nuts,FALSE,0.01,0.01
3,-1.496580637194711e-16,0.03028860788381781,0.04375025598359685,1,0.5562533074688912,loc,ptm,95,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-155550,iwls-nuts,FALSE,0.01,0.01
0,-3.2196467714129537e-18,0.00794346183353856,0.01928634964761773,0.86600006,0.28763683751313146,scale,ptm,95,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-155550,iwls-nuts,FALSE,0.01,0.01
1,3.996802888650564e-18,0.00833844466490462,0.01148422337070361,1,0.2954963987206434,scale,ptm,95,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-155550,iwls-nuts,FALSE,0.01,0.01
2,7.105427357601002e-18,0.00881730654207607,0.01488286096092188,0.95600003,0.30379081114618384,scale,ptm,95,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-155550,iwls-nuts,FALSE,0.01,0.01
3,-2.6201263381153693e-17,0.0082758900112393,0.01358072672151477,1,0.2918471260148313,scale,ptm,95,ptm-iwls-nuts,500,5000,010j-ptm-iwls-nuts-ig1_005,20251213-155550,iwls-nuts,FALSE,0.01,0.01
0,-5.0848214527832165e-17,0.02763279070104294,0.04467439454261518,1,0.5358952566368526,loc,ptm,96,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-155155,iwls-nuts,FALSE,0.01,0.01
1,7.194245199571015e-17,0.03042458880228384,0.04029944796308962,1,0.5580636985447448,loc,ptm,96,ptm-iwls-nuts,250,5000,010j-ptm-iwls-nuts-ig1_005,20251213-155155,iwls-nuts,FALSE,0.01,0.01
