variable,ess_bulk_min,ess_bulk_median,ess_tail_min,ess_tail_median,rhat_max,rhat_median,ess_bulk_min_per_minute,ess_tail_min_per_minute,ess_bulk_median_per_minute,ess_tail_median_per_minute,data_type,data_seed,model,ntrain,ntest,job,run,acceptance_prob,position_moved,kernel,mcmc_strategy,apply_jitter
trafo0_scale_square_transformed,7777.826780788338,7777.826780788338,10165.53248962037,10165.53248962037,1.000207745477267,1.000207745477267,428.4754717101948,560.012642533281,428.4754717101948,560.012642533281,mixture,53,PTM,500,5000,008-ptm,20250906-015532,0.9053178851803664,99,NUTSKernel,iwls-nuts,FALSE
g(x0)_coef,5409.174480099196,6137.379345925712,7017.293786526184,8620.760694936233,1.0013306162962723,1.0004475917344513,160.98492114814195,208.84489695302776,182.65735995300463,256.5664106079751,mixture,54,PTM,1000,5000,008-ptm,20250906-044308,0.5084521635305056,0.50824,IWLSKernel,iwls-nuts,FALSE
g(x0)_variance,4919.06260816902,4919.06260816902,6770.3511251569325,6770.3511251569325,1.001569088301096,1.001569088301096,146.39847707118903,201.49552321496483,146.39847707118903,201.49552321496483,mixture,54,PTM,1000,5000,008-ptm,20250906-044308,1,1,GibbsKernel,iwls-nuts,FALSE
g(x1)_coef,5530.273980372085,6080.594299145228,7767.998597035613,9263.845617198762,1.0007062654966308,1.0004311407030853,164.58901888509513,231.1869669250755,180.96735414676155,275.7055557553311,mixture,54,PTM,1000,5000,008-ptm,20250906-044308,0.5121096379762697,0.5125,IWLSKernel,iwls-nuts,FALSE
g(x1)_variance,4489.465251677876,4489.465251677876,8641.916483472494,8641.916483472494,1.0006236779088096,1.0006236779088096,133.61303322673226,257.19603772794824,133.61303322673226,257.19603772794824,mixture,54,PTM,1000,5000,008-ptm,20250906-044308,1,1,GibbsKernel,iwls-nuts,FALSE
g(x2)_coef,4356.246168666746,5289.223679618782,7300.236076094274,8592.778690990044,1.0017559139478276,1.0003854882914311,129.64823903255768,217.26567212734943,157.41501039225116,255.73362536220108,mixture,54,PTM,1000,5000,008-ptm,20250906-044308,0.5060407055192143,0.50591,IWLSKernel,iwls-nuts,FALSE
g(x2)_variance,5846.101643630559,5846.101643630559,10091.86286789634,10091.86286789634,1.0009323436770756,1.0009323436770756,173.98851073974407,300.3485566981305,173.98851073974407,300.3485566981305,mixture,54,PTM,1000,5000,008-ptm,20250906-044308,1,1,GibbsKernel,iwls-nuts,FALSE
g(x3)_coef,4718.492130149695,5510.747542741036,5904.482419469893,8289.62303780296,1.0021803846958652,1.0006585591303578,140.4292071377862,175.72600776995452,164.00788362427048,246.7112710078558,mixture,54,PTM,1000,5000,008-ptm,20250906-044308,0.5186709981889516,0.51789,IWLSKernel,iwls-nuts,FALSE
g(x3)_variance,3756.983532666395,3756.983532666395,6378.801212391241,6378.801212391241,1.0010554665990057,1.0010554665990057,111.81330903381694,189.84242678332768,111.81330903381694,189.84242678332768,mixture,54,PTM,1000,5000,008-ptm,20250906-044308,1,1,GibbsKernel,iwls-nuts,FALSE
loc_intercept,7029.4564307363435,7029.4564307363435,12923.38305622015,12923.38305622015,1.0000599655143303,1.0000599655143303,209.20687498245337,384.61872692904547,209.20687498245337,384.61872692904547,mixture,54,PTM,1000,5000,008-ptm,20250906-044308,1,1,GibbsKernel,iwls-nuts,FALSE
s(x0)_coef,4738.771961714379,5157.4689657281215,6159.192326491233,7692.4303541839745,1.0017415023144431,1.000596832345609,141.0327645008089,183.30654606620283,153.4937979587053,228.93794581075724,mixture,54,PTM,1000,5000,008-ptm,20250906-044308,0.5172023709744352,0.51739997,IWLSKernel,iwls-nuts,FALSE
s(x0)_variance,3763.751591141882,3763.751591141882,5733.110059004655,5733.110059004655,1.0014668111707907,1.0014668111707907,112.01473632443414,170.62571639684998,112.01473632443414,170.62571639684998,mixture,54,PTM,1000,5000,008-ptm,20250906-044308,1,1,GibbsKernel,iwls-nuts,FALSE
s(x1)_coef,3995.3452585711166,4748.715089136598,6146.879609634382,7930.803102954094,1.0011803891104982,1.000671533022471,118.907301618209,182.9401016559491,141.32868647373118,236.0322664516991,mixture,54,PTM,1000,5000,008-ptm,20250906-044308,0.5028601751679863,0.50535,IWLSKernel,iwls-nuts,FALSE
s(x1)_variance,5522.857609815844,5522.857609815844,8501.155325944748,8501.155325944748,1.0005455008077175,1.0005455008077175,164.36829688147063,253.00678039696456,164.36829688147063,253.00678039696456,mixture,54,PTM,1000,5000,008-ptm,20250906-044308,1,1,GibbsKernel,iwls-nuts,FALSE
s(x2)_coef,3065.721731855078,3577.648221540442,5513.795881560447,6890.730503425085,1.0015622134934423,1.0009542348833345,91.2403497207552,164.098606633166,106.4760286360584,205.07818907084703,mixture,54,PTM,1000,5000,008-ptm,20250906-044308,0.4886553289581131,0.49045998,IWLSKernel,iwls-nuts,FALSE
s(x2)_variance,12838.319844203155,12838.319844203155,16146.573036662718,16146.573036662718,1.0002527683935936,1.0002527683935936,382.0871216851133,480.54556137597433,382.0871216851133,480.54556137597433,mixture,54,PTM,1000,5000,008-ptm,20250906-044308,1,1,GibbsKernel,iwls-nuts,FALSE
s(x3)_coef,3581.80895244157,4114.175976662858,6255.055781718125,7323.874081463688,1.0017585715135142,1.000370947278832,106.59985805559386,186.1595822988974,122.4438770887095,217.96917364028727,mixture,54,PTM,1000,5000,008-ptm,20250906-044308,0.5083669789300201,0.50848997,IWLSKernel,iwls-nuts,FALSE
s(x3)_variance,8309.676362944794,8309.676362944794,14461.593863639431,14461.593863639431,1.000245303880512,1.000245303880512,247.30808720940257,430.3981238504537,247.30808720940257,430.3981238504537,mixture,54,PTM,1000,5000,008-ptm,20250906-044308,1,1,GibbsKernel,iwls-nuts,FALSE
scale_intercept,7842.276008436535,7842.276008436535,13522.36596248433,13522.36596248433,1.0001857168999837,1.0001857168999837,233.39757101290044,402.44533176288616,233.39757101290044,402.44533176288616,mixture,54,PTM,1000,5000,008-ptm,20250906-044308,1,1,GibbsKernel,iwls-nuts,FALSE
trafo0_latent,12351.222089619005,15396.262071451669,14506.274328037109,17201.577337325914,1.0005736954915658,1.0001355018866371,367.5903821361002,431.7278796319293,458.2152128143816,511.9440279586424,mixture,54,PTM,1000,5000,008-ptm,20250906-044308,0.9064445607171702,99,NUTSKernel,iwls-nuts,FALSE
trafo0_scale_square_transformed,11136.958421105452,11136.958421105452,14489.515362794667,14489.515362794667,1.0001664853530614,1.0001664853530614,331.45212450586695,431.22910838541014,331.45212450586695,431.22910838541014,mixture,54,PTM,1000,5000,008-ptm,20250906-044308,0.9064445607171702,99,NUTSKernel,iwls-nuts,FALSE
g(x0)_coef,3347.9666958776393,4215.58207847561,3805.834989721804,5708.490193688273,1.0020756747614332,1.0006297751171276,282.8647664764399,321.5493830751258,356.16831005473347,482.3019140420074,mixture,54,PTM,250,5000,008-ptm,20250906-024419,0.5030318887737529,0.50361,IWLSKernel,iwls-nuts,FALSE
g(x0)_variance,1998.9609685454975,1998.9609685454975,3115.776259995051,3115.776259995051,1.001370886022356,1.001370886022356,168.8892629246769,263.2473391272189,168.8892629246769,263.2473391272189,mixture,54,PTM,250,5000,008-ptm,20250906-024419,1,1,GibbsKernel,iwls-nuts,FALSE
g(x1)_coef,3030.682604322664,5102.886479674518,5119.397859106452,6637.49325238617,1.0023924640869886,1.0005851924961515,256.0579017083719,432.5303718520197,431.1353497650411,560.7920118013559,mixture,54,PTM,250,5000,008-ptm,20250906-024419,0.4956315977215497,0.49616998,IWLSKernel,iwls-nuts,FALSE
g(x1)_variance,2928.256203132071,2928.256203132071,4246.723320108445,4246.723320108445,1.0018171812367245,1.0018171812367245,247.40404619377745,358.7993876138694,247.40404619377745,358.7993876138694,mixture,54,PTM,250,5000,008-ptm,20250906-024419,1,1,GibbsKernel,iwls-nuts,FALSE
g(x2)_coef,1299.6203077546147,4169.975081198601,3336.4561562418003,4937.280106346918,1.002388387571003,1.0009299447602695,109.8030023159118,281.89225796549255,352.31504214429185,417.1435116216088,mixture,54,PTM,250,5000,008-ptm,20250906-024419,0.5026875790191634,0.50336,IWLSKernel,iwls-nuts,FALSE
g(x2)_variance,1190.8600987799266,1190.8600987799266,3083.2672430395496,3083.2672430395496,1.0015420512993296,1.0015420512993296,100.6140127266682,260.5007002491144,100.6140127266682,260.5007002491144,mixture,54,PTM,250,5000,008-ptm,20250906-024419,1,1,GibbsKernel,iwls-nuts,FALSE
g(x3)_coef,3043.7252555578616,4819.129463613001,5416.276520862325,6528.642585258774,1.00314499842316,1.0009070187901348,257.1598560678404,457.6132119629483,407.1611381388852,551.5953795362537,mixture,54,PTM,250,5000,008-ptm,20250906-024419,0.4976162066733994,0.49694,IWLSKernel,iwls-nuts,FALSE
g(x3)_variance,2677.708140397829,2677.708140397829,5061.035944512019,5061.035944512019,1.0019120108032322,1.0019120108032322,226.2356100370768,427.5994597962937,226.2356100370768,427.5994597962937,mixture,54,PTM,250,5000,008-ptm,20250906-024419,1,1,GibbsKernel,iwls-nuts,FALSE
loc_intercept,3019.490354562955,3019.490354562955,7211.446109532872,7211.446109532872,1.0005849666084028,1.0005849666084028,255.11228503944733,609.2844418799439,255.11228503944733,609.2844418799439,mixture,54,PTM,250,5000,008-ptm,20250906-024419,1,1,GibbsKernel,iwls-nuts,FALSE
s(x0)_coef,2489.2174008755587,3047.2306776473765,3384.6981589890656,4663.470368108843,1.002642537433262,1.0009054908890962,210.31030555791685,285.96815360037544,257.45602400821235,394.0097308223392,mixture,54,PTM,250,5000,008-ptm,20250906-024419,0.5032461706308144,0.50286,IWLSKernel,iwls-nuts,FALSE
s(x0)_variance,1913.128244403104,1913.128244403104,2375.218673581812,2375.218673581812,1.0028967665319524,1.0028967665319524,161.63738270123568,200.6787212849126,161.63738270123568,200.6787212849126,mixture,54,PTM,250,5000,008-ptm,20250906-024419,1,1,GibbsKernel,iwls-nuts,FALSE
s(x1)_coef,2245.6393913772135,2674.3310671861736,3164.2084674964995,4108.748827632025,1.0027286077605515,1.0010347478886894,189.73075891535865,267.3393048811507,225.95028610402665,347.14212631491347,mixture,54,PTM,250,5000,008-ptm,20250906-024419,0.4884468301395248,0.4892,IWLSKernel,iwls-nuts,FALSE
s(x1)_variance,1884.8599106619288,1884.8599106619288,3907.265401208859,3907.265401208859,1.0015570966796097,1.0015570966796097,159.2490328911192,330.1190888891718,159.2490328911192,330.1190888891718,mixture,54,PTM,250,5000,008-ptm,20250906-024419,1,1,GibbsKernel,iwls-nuts,FALSE
s(x2)_coef,1909.2805574346053,2082.742726527345,3505.868188556744,4149.889514993902,1.005401781368093,1.001409914958868,161.31229730622294,296.20563062181867,175.9678600432508,350.61804229031026,mixture,54,PTM,250,5000,008-ptm,20250906-024419,0.49180987598514114,0.49161997,IWLSKernel,iwls-nuts,FALSE
s(x2)_variance,6826.899538049913,6826.899538049913,11099.106827398336,11099.106827398336,1.0008984606003677,1.0008984606003677,576.7946694231935,937.7471599985812,576.7946694231935,937.7471599985812,mixture,54,PTM,250,5000,008-ptm,20250906-024419,1,1,GibbsKernel,iwls-nuts,FALSE
s(x3)_coef,1694.198612502486,2114.926425314891,2562.340626417624,3841.664606362037,1.003662656527383,1.0012382898237513,143.140341115191,216.48837899646944,178.68701326932575,324.57657452131275,mixture,54,PTM,250,5000,008-ptm,20250906-024419,0.4860595716471738,0.48608,IWLSKernel,iwls-nuts,FALSE
s(x3)_variance,4015.354580714484,4015.354580714484,6845.505044052136,6845.505044052136,1.0009865220378078,1.0009865220378078,339.2513841886248,578.3666211743787,339.2513841886248,578.3666211743787,mixture,54,PTM,250,5000,008-ptm,20250906-024419,1,1,GibbsKernel,iwls-nuts,FALSE
scale_intercept,1862.5409291801816,1862.5409291801816,4391.934931716213,4391.934931716213,1.0008751771190043,1.0008751771190043,157.3633350756063,371.06810243044,157.3633350756063,371.06810243044,mixture,54,PTM,250,5000,008-ptm,20250906-024419,1,1,GibbsKernel,iwls-nuts,FALSE
trafo0_latent,6759.878821681265,9987.506544113416,9370.7798989002,12164.339759398565,1.0009364624550536,1.0002029191052222,571.1321879809366,791.7233678185305,843.8296921415398,1027.7471187569138,mixture,54,PTM,250,5000,008-ptm,20250906-024419,0.8966797287039777,99,NUTSKernel,iwls-nuts,FALSE
trafo0_scale_square_transformed,4545.286471195808,4545.286471195808,7611.515096454034,7611.515096454034,1.000483810664821,1.000483810664821,384.02454774308586,643.08568031498,384.02454774308586,643.08568031498,mixture,54,PTM,250,5000,008-ptm,20250906-024419,0.8966797287039777,99,NUTSKernel,iwls-nuts,FALSE
g(x0)_coef,5357.682888250129,5957.203092159525,5856.759568386774,7920.079604825417,1.0010920717611689,1.0004058493347867,311.26084498573385,340.2552876229956,346.0906714512203,460.1262750280837,mixture,54,PTM,500,5000,008-ptm,20250906-020624,0.5240582761583992,0.52384,IWLSKernel,iwls-nuts,FALSE
g(x0)_variance,3513.798170335906,3513.798170335906,5417.796458779796,5417.796458779796,1.0014734030170536,1.0014734030170536,204.13820870337017,314.753213076277,204.13820870337017,314.753213076277,mixture,54,PTM,500,5000,008-ptm,20250906-020624,1,1,GibbsKernel,iwls-nuts,FALSE
g(x1)_coef,5363.720352468105,6007.026047786555,7480.5814174232,8480.604100472137,1.0009914419437682,1.0004058643559353,311.61159852103174,434.5931145118979,348.98519424990377,492.69060027637846,mixture,54,PTM,500,5000,008-ptm,20250906-020624,0.5085773190945302,0.50784,IWLSKernel,iwls-nuts,FALSE
g(x1)_variance,3347.754356696802,3347.754356696802,6217.891576745599,6217.891576745599,1.000201412904948,1.000201412904948,194.49169941643447,361.23567343860253,194.49169941643447,361.23567343860253,mixture,54,PTM,500,5000,008-ptm,20250906-020624,1,1,GibbsKernel,iwls-nuts,FALSE
g(x2)_coef,3744.8561904438375,4861.263144869996,5723.012750188389,7794.489631707764,1.0023405219737702,1.000734652984089,217.5617942495119,332.4851100079895,282.4207601925542,452.8299788549625,mixture,54,PTM,500,5000,008-ptm,20250906-020624,0.5057046066857213,0.50541,IWLSKernel,iwls-nuts,FALSE
g(x2)_variance,3705.607527161323,3705.607527161323,6682.0207652261215,6682.0207652261215,1.0013477463901732,1.0013477463901732,215.2815973149998,388.1998007306107,215.2815973149998,388.1998007306107,mixture,54,PTM,500,5000,008-ptm,20250906-020624,1,1,GibbsKernel,iwls-nuts,FALSE
g(x3)_coef,4263.864498034377,5463.324763965803,5483.27272790995,7304.666429277019,1.0015961169531264,1.0007234239770697,247.714188063176,318.55713340546646,317.3982331415824,424.3731278127749,mixture,54,PTM,500,5000,008-ptm,20250906-020624,0.5110153157246957,0.51022,IWLSKernel,iwls-nuts,FALSE
g(x3)_variance,3141.111845707083,3141.111845707083,5102.25612032439,5102.25612032439,1.001986086157021,1.001986086157021,182.48656138900617,296.4215285732414,182.48656138900617,296.4215285732414,mixture,54,PTM,500,5000,008-ptm,20250906-020624,1,1,GibbsKernel,iwls-nuts,FALSE
loc_intercept,5618.405153202704,5618.405153202704,10185.477266825505,10185.477266825505,1.0003887995429908,1.0003887995429908,326.4078094829623,591.7371981100123,326.4078094829623,591.7371981100123,mixture,54,PTM,500,5000,008-ptm,20250906-020624,1,1,GibbsKernel,iwls-nuts,FALSE
s(x0)_coef,3579.147750507717,4843.858106499116,4495.207256557057,6368.283315559772,1.001524098296048,1.0006704769496195,207.93476888955624,261.1543158200874,281.4095941599004,369.97285715748853,mixture,54,PTM,500,5000,008-ptm,20250906-020624,0.5259670460224656,0.52554,IWLSKernel,iwls-nuts,FALSE
s(x0)_variance,2542.5077780038982,2542.5077780038982,3657.359948594644,3657.359948594644,1.0008478676708592,1.0008478676708592,147.70995892643572,212.47859788662473,147.70995892643572,212.47859788662473,mixture,54,PTM,500,5000,008-ptm,20250906-020624,1,1,GibbsKernel,iwls-nuts,FALSE
s(x1)_coef,3582.465084685617,4519.382035145773,5355.899305600319,7121.111408303988,1.001188139566397,1.0008553440274603,208.12749329315577,311.15722566852884,262.55877781752463,413.7092844832753,mixture,54,PTM,500,5000,008-ptm,20250906-020624,0.49801893682714543,0.49916,IWLSKernel,iwls-nuts,FALSE
s(x1)_variance,4072.583152470848,4072.583152470848,6193.82664551446,6193.82664551446,1.0001165170621813,1.0001165170621813,236.6014748825051,359.8375931517018,236.6014748825051,359.8375931517018,mixture,54,PTM,500,5000,008-ptm,20250906-020624,1,1,GibbsKernel,iwls-nuts,FALSE
s(x2)_coef,3277.864067126428,3486.879551474731,5968.407575202125,6416.992508421186,1.002397324043108,1.001149749187194,190.4313414143435,346.74160898003834,202.57434010059163,372.8026746074662,mixture,54,PTM,500,5000,008-ptm,20250906-020624,0.5208663941038725,0.52131,IWLSKernel,iwls-nuts,FALSE
s(x2)_variance,10280.769911118468,10280.769911118468,14616.60198262762,14616.60198262762,0.9999845177526812,0.9999845177526812,597.2733355788054,849.1685638786961,597.2733355788054,849.1685638786961,mixture,54,PTM,500,5000,008-ptm,20250906-020624,1,1,GibbsKernel,iwls-nuts,FALSE
s(x3)_coef,3065.99595806834,3479.562307425552,5148.510188171399,6190.993737853186,1.0019741467698875,1.000642616769166,178.12261616381105,299.108712668004,202.1492362612604,359.6730120723795,mixture,54,PTM,500,5000,008-ptm,20250906-020624,0.5285720246204819,0.52849,IWLSKernel,iwls-nuts,FALSE
s(x3)_variance,4925.948875201778,4925.948875201778,8981.193421161366,8981.193421161366,1.000658454126807,1.000658454126807,286.1787532469296,521.7729215332556,286.1787532469296,521.7729215332556,mixture,54,PTM,500,5000,008-ptm,20250906-020624,1,1,GibbsKernel,iwls-nuts,FALSE
scale_intercept,4270.963195815507,4270.963195815507,8206.082476241536,8206.082476241536,1.000413151442948,1.000413151442948,248.1265952018102,476.7419458847071,248.1265952018102,476.7419458847071,mixture,54,PTM,500,5000,008-ptm,20250906-020624,1,1,GibbsKernel,iwls-nuts,FALSE
trafo0_latent,11463.65355599974,13961.142527163049,11808.434721214166,15614.377304452377,1.0004809088149114,1.000157623448653,665.9943424963691,686.0248069822691,811.0888812589533,907.1354865680156,mixture,54,PTM,500,5000,008-ptm,20250906-020624,0.9080536696117704,99,NUTSKernel,iwls-nuts,FALSE
trafo0_scale_square_transformed,7874.417058279349,7874.417058279349,8754.18705903613,8754.18705903613,1.0002463868196114,1.0002463868196114,457.4734560541762,508.5847217898185,457.4734560541762,508.5847217898185,mixture,54,PTM,500,5000,008-ptm,20250906-020624,0.9080536696117704,99,NUTSKernel,iwls-nuts,FALSE
g(x0)_coef,4864.747556465429,6416.294406611474,6544.779242029266,8884.677200126825,1.000896845808143,1.0003095188581814,147.31592879872247,198.19121580949232,194.3003946216658,269.0487961855288,mixture,55,PTM,1000,5000,008-ptm,20250906-022632,0.514060478044855,0.51526,IWLSKernel,iwls-nuts,FALSE
g(x0)_variance,4506.486613761641,4506.486613761641,7689.570310456113,7689.570310456113,1.0008300090419235,1.0008300090419235,136.46694991253727,232.85816564980743,136.46694991253727,232.85816564980743,mixture,55,PTM,1000,5000,008-ptm,20250906-022632,1,1,GibbsKernel,iwls-nuts,FALSE
g(x1)_coef,5932.562402495497,6484.331438061712,8324.839484331107,9469.447909104696,1.0012317876033097,1.0002839205749716,179.6518586701335,252.09560136468104,196.36071499070093,286.75702032819186,mixture,55,PTM,1000,5000,008-ptm,20250906-022632,0.5120781492694575,0.51164997,IWLSKernel,iwls-nuts,FALSE
