xnum,bias,var,mse,ci_coverage,ci_width,parameter,data_type,data_seed,model,ntrain,ntest,run,job,mcmc_strategy,apply_jitter
3,1.0309459693271308e-16,0.0729013691021669,0.12843741393806174,0.933,0.8499063829380432,loc,skewnorm,51,ddpstar,250,1000,20250815-200754,001-ddpstar,NA,NA
0,-2.4375780437816315e-18,0.00506140289446382,0.02056156705470579,0.562,0.2141762854549931,scale,skewnorm,51,ddpstar,250,1000,20250815-200754,001-ddpstar,NA,NA
1,-6.051776195332515e-18,0.00949864520457138,0.03108995205989841,0.648,0.29151382506039536,scale,skewnorm,51,ddpstar,250,1000,20250815-200754,001-ddpstar,NA,NA
2,-1.0913144664568643e-17,0.00945191879799102,0.10383129211235188,0.286,0.2972411840479362,scale,skewnorm,51,ddpstar,250,1000,20250815-200754,001-ddpstar,NA,NA
3,5.5395830067181405e-18,0.013793504343739,0.09875435985688669,0.348,0.34008246096567657,scale,skewnorm,51,ddpstar,250,1000,20250815-200754,001-ddpstar,NA,NA
0,-5.730088997149725e-17,0.01405077889085522,0.03278245688803574,0.82,0.3703607563313615,loc,skewnorm,51,ddpstar,500,1000,20250815-200816,001-ddpstar,NA,NA
1,1.6786110826895518e-17,0.02042876041088591,0.03124637164843461,1,0.4476188528391593,loc,skewnorm,51,ddpstar,500,1000,20250815-200816,001-ddpstar,NA,NA
2,-2.6632018349885078e-17,0.04306772296325396,0.1044678641934228,0.772,0.6565051477328653,loc,skewnorm,51,ddpstar,500,1000,20250815-200816,001-ddpstar,NA,NA
3,9.827185958073461e-17,0.03072666195579578,0.13184467382263054,0.61,0.5625869250164961,loc,skewnorm,51,ddpstar,500,1000,20250815-200816,001-ddpstar,NA,NA
0,-2.6155365489185142e-18,0.00200218330719642,0.01753550851274689,0.178,0.1348143587040483,scale,skewnorm,51,ddpstar,500,1000,20250815-200816,001-ddpstar,NA,NA
1,-5.3179709984599294e-18,0.00441276678402709,0.02919666396613137,0.288,0.19523347208342645,scale,skewnorm,51,ddpstar,500,1000,20250815-200816,001-ddpstar,NA,NA
2,-1.0498816171902042e-17,0.01059567290039759,0.10681614146241523,0.337,0.31394902867595725,scale,skewnorm,51,ddpstar,500,1000,20250815-200816,001-ddpstar,NA,NA
3,2.8379992944814007e-18,0.00580230964519134,0.0810443368465512,0.11,0.23758186301616585,scale,skewnorm,51,ddpstar,500,1000,20250815-200816,001-ddpstar,NA,NA
0,4.340767180965774e-17,0.00557094088568844,0.00833039838858344,1,0.23150266140671744,loc,skewnorm,52,ddpstar,1000,1000,20250815-203510,001-ddpstar,NA,NA
1,-4.622927836257322e-18,0.00764363271877089,0.01293358610636029,1,0.2771251766689567,loc,skewnorm,52,ddpstar,1000,1000,20250815-203510,001-ddpstar,NA,NA
2,1.2532452179929707e-16,0.02237389348434085,0.03965335002573581,0.897,0.4797130639765048,loc,skewnorm,52,ddpstar,1000,1000,20250815-203510,001-ddpstar,NA,NA
3,-1.6679851582689548e-17,0.01581259817365152,0.05070249773760187,0.662,0.39598833123441607,loc,skewnorm,52,ddpstar,1000,1000,20250815-203510,001-ddpstar,NA,NA
0,-4.399202469501939e-18,0.00227482614500361,0.00818338554462054,0.489,0.139355296389728,scale,skewnorm,52,ddpstar,1000,1000,20250815-203510,001-ddpstar,NA,NA
1,4.9030685110931775e-18,0.00204622152291045,0.00961083938697087,0.446,0.14105443250786515,scale,skewnorm,52,ddpstar,1000,1000,20250815-203510,001-ddpstar,NA,NA
2,-8.009905808287545e-18,0.00567348451742292,0.05986569580416846,0.157,0.2396014743426469,scale,skewnorm,52,ddpstar,1000,1000,20250815-203510,001-ddpstar,NA,NA
3,7.527336862908167e-18,0.00927422296673988,0.02940859260076577,0.611,0.3026252091944228,scale,skewnorm,52,ddpstar,1000,1000,20250815-203510,001-ddpstar,NA,NA
0,3.083870687749697e-17,0.02599865357124271,0.03168919940349057,1,0.4895954698118562,loc,skewnorm,52,ddpstar,250,1000,20250815-200237,001-ddpstar,NA,NA
1,-2.6170852323367103e-17,0.03510664072508558,0.04559992992464228,1,0.5833609611960893,loc,skewnorm,52,ddpstar,250,1000,20250815-200237,001-ddpstar,NA,NA
2,1.2463845602307676e-16,0.1032515123966629,0.1654411711818568,1,0.9992701452387688,loc,skewnorm,52,ddpstar,250,1000,20250815-200237,001-ddpstar,NA,NA
3,-4.6538416928014005e-18,0.05437310189153232,0.26922681101786994,0.563,0.728887044621866,loc,skewnorm,52,ddpstar,250,1000,20250815-200237,001-ddpstar,NA,NA
0,-4.665328634118523e-18,8.149650013941758e-32,0.01302757690160465,0,8.709533094730657e-16,scale,skewnorm,52,ddpstar,250,1000,20250815-200237,001-ddpstar,NA,NA
1,5.8974660369313445e-18,1.8933936623713803e-31,0.02153541975838966,0,1.1439016400771605e-15,scale,skewnorm,52,ddpstar,250,1000,20250815-200237,001-ddpstar,NA,NA
2,-1.3720645984389295e-17,2.3667878138455515e-31,0.08156243246730677,0,1.3105586060824237e-15,scale,skewnorm,52,ddpstar,250,1000,20250815-200237,001-ddpstar,NA,NA
3,9.342717933203774e-18,1.6413128943555254e-32,0.04943882227140617,0,3.4822145167368023e-16,scale,skewnorm,52,ddpstar,250,1000,20250815-200237,001-ddpstar,NA,NA
0,5.029608346470421e-17,0.01532239135119939,0.02848222559583561,0.991,0.3841521471005432,loc,skewnorm,52,ddpstar,500,1000,20250815-205904,001-ddpstar,NA,NA
1,-2.2485807161555505e-17,0.01832435339906588,0.02513313535908939,1,0.4373230765044993,loc,skewnorm,52,ddpstar,500,1000,20250815-205904,001-ddpstar,NA,NA
2,1.2961352576799344e-16,0.04799324906423923,0.1060644763868419,0.796,0.6863501733763951,loc,skewnorm,52,ddpstar,500,1000,20250815-205904,001-ddpstar,NA,NA
3,-8.28623772606655e-18,0.03776008953357066,0.12572350216671255,0.641,0.6109447708002165,loc,skewnorm,52,ddpstar,500,1000,20250815-205904,001-ddpstar,NA,NA
0,2.010640415374293e-18,0.00225937537555547,0.00967473511420612,0.419,0.14100377657349464,scale,skewnorm,52,ddpstar,500,1000,20250815-205904,001-ddpstar,NA,NA
1,7.878377131810091e-18,0.00237159196153571,0.02918138752430535,0.245,0.14343010470833356,scale,skewnorm,52,ddpstar,500,1000,20250815-205904,001-ddpstar,NA,NA
2,-1.6359278253161187e-17,0.00502238079479278,0.12616157185746107,0.096,0.21647540975538984,scale,skewnorm,52,ddpstar,500,1000,20250815-205904,001-ddpstar,NA,NA
3,9.665199413380619e-18,0.009908246014741,0.05345495161076103,0.371,0.31430682664040616,scale,skewnorm,52,ddpstar,500,1000,20250815-205904,001-ddpstar,NA,NA
0,1.7792230859560327e-17,0.0053420342132469,0.00702342281181232,1,0.22960654258926744,loc,skewnorm,53,ddpstar,1000,1000,20250815-225405,001-ddpstar,NA,NA
1,-2.826429601433464e-17,0.0092974401647427,0.01985028058532792,0.77,0.3001198323437975,loc,skewnorm,53,ddpstar,1000,1000,20250815-225405,001-ddpstar,NA,NA
2,-1.484284438341028e-16,0.02339257982525423,0.04353291390024481,0.929,0.49449304249005654,loc,skewnorm,53,ddpstar,1000,1000,20250815-225405,001-ddpstar,NA,NA
3,-1.2859620323896895e-18,0.01955056393054066,0.03329735275940856,0.903,0.4408455151191632,loc,skewnorm,53,ddpstar,1000,1000,20250815-225405,001-ddpstar,NA,NA
0,8.192256913351163e-19,0.00148093780584731,0.00767470698551053,0.478,0.12062309418335776,scale,skewnorm,53,ddpstar,1000,1000,20250815-225405,001-ddpstar,NA,NA
1,-5.1709244525133256e-18,0.00248062507604142,0.00499082018026433,0.91,0.15483842487874733,scale,skewnorm,53,ddpstar,1000,1000,20250815-225405,001-ddpstar,NA,NA
2,-8.490303909867064e-18,0.00535045352943609,0.01783771611556692,0.729,0.23291470780516463,scale,skewnorm,53,ddpstar,1000,1000,20250815-225405,001-ddpstar,NA,NA
3,1.1923891868817711e-17,0.00377968717246481,0.01566734072282077,0.479,0.19352549874230648,scale,skewnorm,53,ddpstar,1000,1000,20250815-225405,001-ddpstar,NA,NA
0,2.134656365878016e-17,0.03180371648497881,0.06508987486885436,0.866,0.5528133138796787,loc,skewnorm,53,ddpstar,250,1000,20250815-203437,001-ddpstar,NA,NA
1,-5.86717347340719e-18,0.0315605432543349,0.06154722647216049,0.844,0.5496389731409993,loc,skewnorm,53,ddpstar,250,1000,20250815-203437,001-ddpstar,NA,NA
2,-1.4258537348506758e-16,0.08307816896501756,0.14830952878452056,0.915,0.9211962428916776,loc,skewnorm,53,ddpstar,250,1000,20250815-203437,001-ddpstar,NA,NA
3,1.7999547436298864e-17,0.063619180705265,0.15367307356919657,0.752,0.800436813000947,loc,skewnorm,53,ddpstar,250,1000,20250815-203437,001-ddpstar,NA,NA
0,1.7316130354692175e-18,0.01166864014799354,0.01902637734406635,1,0.28863797508404176,scale,skewnorm,53,ddpstar,250,1000,20250815-203437,001-ddpstar,NA,NA
1,-5.4133437460644285e-18,0.00659879630950374,0.02910930802081713,0.454,0.25217321802134124,scale,skewnorm,53,ddpstar,250,1000,20250815-203437,001-ddpstar,NA,NA
2,-8.810764979295484e-18,0.01701528705543355,0.10799048778507396,0.273,0.39746846772988303,scale,skewnorm,53,ddpstar,250,1000,20250815-203437,001-ddpstar,NA,NA
3,7.496072718712193e-18,0.02668622552287353,0.07447241764916773,0.793,0.5119125899494973,scale,skewnorm,53,ddpstar,250,1000,20250815-203437,001-ddpstar,NA,NA
0,1.1446142427970483e-17,0.01039561908051429,0.01714023278775613,1,0.3185799452967771,loc,skewnorm,53,ddpstar,500,1000,20250815-201758,001-ddpstar,NA,NA
1,-1.9440116924360428e-17,0.01973634079508923,0.04273860670025455,0.776,0.434543705776192,loc,skewnorm,53,ddpstar,500,1000,20250815-201758,001-ddpstar,NA,NA
2,-1.4866517233115087e-16,0.04765750656721628,0.07670821166743726,0.97,0.6848477513517651,loc,skewnorm,53,ddpstar,500,1000,20250815-201758,001-ddpstar,NA,NA
3,3.842452976169734e-18,0.03457797162522578,0.05907785923420763,0.982,0.5968168860497178,loc,skewnorm,53,ddpstar,500,1000,20250815-201758,001-ddpstar,NA,NA
0,-1.547107711039053e-19,0.0028872433048642,0.0099324364695349,0.736,0.16335374813066297,scale,skewnorm,53,ddpstar,500,1000,20250815-201758,001-ddpstar,NA,NA
1,-6.657681450048778e-18,0.00744290733648165,0.00906929939665953,1,0.268122194509822,scale,skewnorm,53,ddpstar,500,1000,20250815-201758,001-ddpstar,NA,NA
2,-8.083150034726705e-18,0.01275780474887419,0.03666199011086037,0.632,0.3561779913236639,scale,skewnorm,53,ddpstar,500,1000,20250815-201758,001-ddpstar,NA,NA
3,8.754368034889308e-18,0.01089951028792291,0.04650348026215101,0.338,0.32251211549377007,scale,skewnorm,53,ddpstar,500,1000,20250815-201758,001-ddpstar,NA,NA
0,2.088998471095361e-17,0.00690617353880207,0.00944399542471218,1,0.25721094588245624,loc,skewnorm,54,ddpstar,1000,1000,20250815-210903,001-ddpstar,NA,NA
1,7.148387149773544e-17,0.00977895603281051,0.02075087374398299,0.93,0.3104768660823426,loc,skewnorm,54,ddpstar,1000,1000,20250815-210903,001-ddpstar,NA,NA
2,-1.1015519496993671e-16,0.02434153882990998,0.03885644446035558,0.968,0.4954533192183409,loc,skewnorm,54,ddpstar,1000,1000,20250815-210903,001-ddpstar,NA,NA
3,-4.508183070195866e-17,0.01712928263711218,0.05557896518164747,0.631,0.4160321583696466,loc,skewnorm,54,ddpstar,1000,1000,20250815-210903,001-ddpstar,NA,NA
0,-2.6226481923685707e-18,0.0015459301360039,0.00293864562441375,0.871,0.12395832107509486,scale,skewnorm,54,ddpstar,1000,1000,20250815-210903,001-ddpstar,NA,NA
1,4.6068655201265245e-18,0.00206558498471061,0.00615960682292663,0.85,0.14335745239821596,scale,skewnorm,54,ddpstar,1000,1000,20250815-210903,001-ddpstar,NA,NA
2,7.2963329533308e-18,0.00500393405814729,0.01576157219875928,0.635,0.22544280989670157,scale,skewnorm,54,ddpstar,1000,1000,20250815-210903,001-ddpstar,NA,NA
3,1.1132978784551886e-17,0.00320803544277171,0.01718712680411448,0.436,0.1794632287157894,scale,skewnorm,54,ddpstar,1000,1000,20250815-210903,001-ddpstar,NA,NA
0,3.680286975688557e-17,0.03179760787808654,0.04916155366335806,1,0.5396992119409109,loc,skewnorm,54,ddpstar,250,1000,20250815-204116,001-ddpstar,NA,NA
1,6.692320729160225e-17,0.04210168979421686,0.0967858308772884,0.869,0.6403080218584477,loc,skewnorm,54,ddpstar,250,1000,20250815-204116,001-ddpstar,NA,NA
2,-1.0720506658327503e-16,0.11659013043695036,0.20717411087975643,0.91,1.0798347765141787,loc,skewnorm,54,ddpstar,250,1000,20250815-204116,001-ddpstar,NA,NA
3,-5.356462958368743e-17,0.09479085369092306,0.25476719416939597,0.744,0.9716881039766702,loc,skewnorm,54,ddpstar,250,1000,20250815-204116,001-ddpstar,NA,NA
0,-4.175923839216711e-18,6.16793752771036e-32,0.01336892977706054,0,7.503553334231581e-16,scale,skewnorm,54,ddpstar,250,1000,20250815-204116,001-ddpstar,NA,NA
1,6.8357230124130246e-18,1.3473506124892111e-31,0.01995492409727994,0,1.066061128263129e-15,scale,skewnorm,54,ddpstar,250,1000,20250815-204116,001-ddpstar,NA,NA
2,1.6160426946285056e-17,1.1336619393205315e-31,0.08365071827201538,0,9.102857356779737e-16,scale,skewnorm,54,ddpstar,250,1000,20250815-204116,001-ddpstar,NA,NA
3,1.0769800849741439e-17,1.2341800281007692e-32,0.04967878398595014,0,3.180455898643684e-16,scale,skewnorm,54,ddpstar,250,1000,20250815-204116,001-ddpstar,NA,NA
0,1.8373971054855507e-18,0.0145898549609975,0.02150451969435987,1,0.3679238360298662,loc,skewnorm,54,ddpstar,500,1000,20250815-203859,001-ddpstar,NA,NA
1,6.925449602715517e-17,0.01740765664646152,0.04027866527218572,0.927,0.4120400503838303,loc,skewnorm,54,ddpstar,500,1000,20250815-203859,001-ddpstar,NA,NA
2,-9.858351638642135e-17,0.05143645679296007,0.06985927382163695,1,0.7117939091260752,loc,skewnorm,54,ddpstar,500,1000,20250815-203859,001-ddpstar,NA,NA
3,-3.987089629807483e-17,0.03536011916784464,0.08460259727346806,0.836,0.6016913183013264,loc,skewnorm,54,ddpstar,500,1000,20250815-203859,001-ddpstar,NA,NA
0,-2.833390351046165e-18,0.00294127638788536,0.00556606159453068,0.926,0.16931164838872212,scale,skewnorm,54,ddpstar,500,1000,20250815-203859,001-ddpstar,NA,NA
1,8.613530624434344e-18,0.00384904552440629,0.00976873521620327,0.657,0.19565495969159832,scale,skewnorm,54,ddpstar,500,1000,20250815-203859,001-ddpstar,NA,NA
2,6.935893645445418e-18,0.00981818878779616,0.02323156011171057,0.754,0.31619787895689466,scale,skewnorm,54,ddpstar,500,1000,20250815-203859,001-ddpstar,NA,NA
3,1.2732411696150803e-17,0.00612196209290618,0.02528341409862067,0.518,0.2519231262523737,scale,skewnorm,54,ddpstar,500,1000,20250815-203859,001-ddpstar,NA,NA
0,3.885425148575835e-18,0.0061044360217409,0.01216096752370965,0.936,0.24793622685059996,loc,skewnorm,55,ddpstar,1000,1000,20250815-210055,001-ddpstar,NA,NA
1,9.78248298338924e-18,0.00883139634612117,0.01056847182452154,1,0.2877541115938465,loc,skewnorm,55,ddpstar,1000,1000,20250815-210055,001-ddpstar,NA,NA
2,-3.199041039303925e-17,0.02169024038365248,0.04019127999271549,0.921,0.46946050893649616,loc,skewnorm,55,ddpstar,1000,1000,20250815-210055,001-ddpstar,NA,NA
3,-1.533871669725147e-16,0.01650188564749936,0.03364172973073251,0.852,0.41152489893140726,loc,skewnorm,55,ddpstar,1000,1000,20250815-210055,001-ddpstar,NA,NA
0,-3.0258290538229486e-18,0.00150497944732519,0.00393259488943442,0.826,0.12087691391558862,scale,skewnorm,55,ddpstar,1000,1000,20250815-210055,001-ddpstar,NA,NA
1,1.6484196277942454e-18,0.00222579907375412,0.00954549420790481,0.506,0.151011353722326,scale,skewnorm,55,ddpstar,1000,1000,20250815-210055,001-ddpstar,NA,NA
2,-8.232308245104588e-18,0.00557509918095483,0.02875199666530005,0.447,0.24037768321266692,scale,skewnorm,55,ddpstar,1000,1000,20250815-210055,001-ddpstar,NA,NA
3,1.640407364704559e-17,0.00363983686524418,0.01397458010307063,0.588,0.1942967161439517,scale,skewnorm,55,ddpstar,1000,1000,20250815-210055,001-ddpstar,NA,NA
0,1.63554615452884e-17,0.03075749971039417,0.04843937062214953,1,0.5426869416131569,loc,skewnorm,55,ddpstar,250,1000,20250815-210611,001-ddpstar,NA,NA
1,1.283533344984423e-17,0.04620915800794058,0.05759681998293668,1,0.6679874161290424,loc,skewnorm,55,ddpstar,250,1000,20250815-210611,001-ddpstar,NA,NA
2,-3.6057657149442716e-17,0.10654408196852332,0.16440855269318713,0.96,1.0334338270641286,loc,skewnorm,55,ddpstar,250,1000,20250815-210611,001-ddpstar,NA,NA
3,-1.481968038592509e-16,0.09158612156071304,0.1822815491726325,0.889,0.9547967415025606,loc,skewnorm,55,ddpstar,250,1000,20250815-210611,001-ddpstar,NA,NA
0,-7.954918733281413e-19,0.00570652007007648,0.01576728099612299,0.968,0.21239658971102693,scale,skewnorm,55,ddpstar,250,1000,20250815-210611,001-ddpstar,NA,NA
1,2.526236688732651e-18,0.00465663332918713,0.02441562434999628,0.442,0.2069210079175144,scale,skewnorm,55,ddpstar,250,1000,20250815-210611,001-ddpstar,NA,NA
2,1.2759848877728443e-18,0.00738814021158703,0.10375152962612733,0.167,0.25816987046914913,scale,skewnorm,55,ddpstar,250,1000,20250815-210611,001-ddpstar,NA,NA
3,1.794800338081673e-17,0.00937395110885975,0.06042805379804577,0.347,0.3206623075915448,scale,skewnorm,55,ddpstar,250,1000,20250815-210611,001-ddpstar,NA,NA
0,2.992139594542215e-17,0.01371252942173924,0.01787302109812449,1,0.3688285193440596,loc,skewnorm,55,ddpstar,500,1000,20250815-221259,001-ddpstar,NA,NA
1,1.6106114561255842e-17,0.02210069309827593,0.03518465041701164,1,0.4584246835706817,loc,skewnorm,55,ddpstar,500,1000,20250815-221259,001-ddpstar,NA,NA
2,-2.337593154345488e-17,0.05155574958495567,0.1175801918688092,0.813,0.7259608756050516,loc,skewnorm,55,ddpstar,500,1000,20250815-221259,001-ddpstar,NA,NA
3,-1.6085122690543084e-16,0.04236607301557484,0.05574033750381298,1,0.6510031940929975,loc,skewnorm,55,ddpstar,500,1000,20250815-221259,001-ddpstar,NA,NA
0,-2.9415907463042438e-18,0.00443468639541078,0.01004290120246842,1,0.20925011721004325,scale,skewnorm,55,ddpstar,500,1000,20250815-221259,001-ddpstar,NA,NA
1,1.0651343992281827e-18,0.00368853749134489,0.01828913412923135,0.422,0.1843775956539599,scale,skewnorm,55,ddpstar,500,1000,20250815-221259,001-ddpstar,NA,NA
2,5.326880429812326e-19,0.00648880655793901,0.12204516203290428,0.119,0.24289772513679064,scale,skewnorm,55,ddpstar,500,1000,20250815-221259,001-ddpstar,NA,NA
3,1.3288221796063183e-17,0.01251045558892999,0.05134489741250657,0.427,0.3581712317101858,scale,skewnorm,55,ddpstar,500,1000,20250815-221259,001-ddpstar,NA,NA
0,3.6421175817373414e-17,0.00517733022205114,0.00710661136551981,1,0.2239931052376379,loc,skewnorm,56,ddpstar,1000,1000,20250815-212329,001-ddpstar,NA,NA
1,-5.714347958215895e-17,0.00730359986579704,0.01500126501628502,0.898,0.2684613280939301,loc,skewnorm,56,ddpstar,1000,1000,20250815-212329,001-ddpstar,NA,NA
2,-8.653285463033669e-17,0.02002775727087127,0.0422972937695058,0.818,0.45273672544428906,loc,skewnorm,56,ddpstar,1000,1000,20250815-212329,001-ddpstar,NA,NA
3,3.4120571494079816e-17,0.01493194586043032,0.05925256395833652,0.635,0.3851350518661309,loc,skewnorm,56,ddpstar,1000,1000,20250815-212329,001-ddpstar,NA,NA
0,-3.3553280777362988e-18,0.0017179652705339,0.00326261428428677,0.887,0.12676314665494318,scale,skewnorm,56,ddpstar,1000,1000,20250815-212329,001-ddpstar,NA,NA
1,-4.741128460603502e-19,0.00227361450035181,0.01062220282638119,0.55,0.14744608258947275,scale,skewnorm,56,ddpstar,1000,1000,20250815-212329,001-ddpstar,NA,NA
2,7.338030465382784e-18,0.00600592053323323,0.02481121337417295,0.509,0.2455484379507079,scale,skewnorm,56,ddpstar,1000,1000,20250815-212329,001-ddpstar,NA,NA
3,-1.958069755960087e-18,0.00393216322799818,0.01693053664061527,0.545,0.19915079051417603,scale,skewnorm,56,ddpstar,1000,1000,20250815-212329,001-ddpstar,NA,NA
0,4.057181294484651e-17,0.03054462799503298,0.04032685895390493,1,0.5412717296752763,loc,skewnorm,56,ddpstar,250,1000,20250815-212328,001-ddpstar,NA,NA
1,-5.391247732894229e-17,0.03406359540881116,0.06588998998752091,1,0.5727952644629901,loc,skewnorm,56,ddpstar,250,1000,20250815-212328,001-ddpstar,NA,NA
2,-9.527062149708615e-17,0.08472653642322055,0.12043456902730924,1,0.9120805336022876,loc,skewnorm,56,ddpstar,250,1000,20250815-212328,001-ddpstar,NA,NA
3,4.712759294320882e-17,0.05496420407863706,0.2270305018483896,0.561,0.7367358679130712,loc,skewnorm,56,ddpstar,250,1000,20250815-212328,001-ddpstar,NA,NA
0,-2.4759149808498134e-18,1.149143031262299e-31,0.01374290053174899,0,1.0402040340196093e-15,scale,skewnorm,56,ddpstar,250,1000,20250815-212328,001-ddpstar,NA,NA
1,2.2977723420439702e-18,2.818958827425819e-31,0.0225261857962682,0,1.5018597476768032e-15,scale,skewnorm,56,ddpstar,250,1000,20250815-212328,001-ddpstar,NA,NA
2,9.769709726544644e-18,2.7852704666982504e-31,0.07895044416255323,0,1.3987089264588801e-15,scale,skewnorm,56,ddpstar,250,1000,20250815-212328,001-ddpstar,NA,NA
3,3.861751594139614e-18,2.7933551038800805e-32,0.04883999546533502,0,4.4284298450492077e-16,scale,skewnorm,56,ddpstar,250,1000,20250815-212328,001-ddpstar,NA,NA
0,3.969720819424482e-17,0.00955750374493951,0.01187608315062548,1,0.30098764186406335,loc,skewnorm,56,ddpstar,500,1000,20250815-212444,001-ddpstar,NA,NA
1,-4.913965594477112e-17,0.01500242981014284,0.02232603147670324,1,0.380348832515372,loc,skewnorm,56,ddpstar,500,1000,20250815-212444,001-ddpstar,NA,NA
2,-1.0452980856468878e-16,0.04155601891865529,0.07666442282824451,0.936,0.6500713150697278,loc,skewnorm,56,ddpstar,500,1000,20250815-212444,001-ddpstar,NA,NA
